,Mean,data,for,UKR,Province=,2:,"Chernihiv,",from,1981,to,2017<br>The,data.1,below,were,extracted,from.1,weekly,files,like:,"../AVHRR_VHP/4km/ts_L1_v1/ByWeek/VHP_L1_Mean_198135.txt<br><tt><pre>year,week,,","provinceID,","SMN,SMT,VCI,TCI,VHI"
1399,2009,30.0,"0.467,297.41,","75.33,","46.05,",60.69,,,,,,,,,,,,,,,,
1400,2009,31.0,"0.458,297.27,","74.07,","46.19,",60.13,,,,,,,,,,,,,,,,
1401,2009,32.0,"0.446,296.90,","71.80,","45.31,",58.55,,,,,,,,,,,,,,,,
1402,2009,33.0,"0.431,296.57,","68.05,","38.95,",53.5,,,,,,,,,,,,,,,,
1403,2009,34.0,"0.411,296.31,","61.79,","25.11,",43.45,,,,,,,,,,,,,,,,
1404,2009,35.0,"0.388,295.78,","56.10,","13.89,",35.0,,,,,,,,,,,,,,,,
1405,2009,36.0,"0.362,294.56,","51.86,","11.49,",31.68,,,,,,,,,,,,,,,,
1406,2009,37.0,"0.334,292.86,","49.20,","12.90,",31.05,,,,,,,,,,,,,,,,
1407,2009,38.0,"0.307,290.73,","46.15,","18.30,",32.22,,,,,,,,,,,,,,,,
1408,2009,39.0,"0.275,287.98,","39.90,","29.79,",34.85,,,,,,,,,,,,,,,,
1409,2009,40.0,"0.244,285.41,","34.22,","37.40,",35.81,,,,,,,,,,,,,,,,
1410,2009,41.0,"0.208,282.59,","25.87,","46.29,",36.08,,,,,,,,,,,,,,,,
1411,2009,42.0,"0.172,279.16,","18.31,","62.14,",40.22,,,,,,,,,,,,,,,,
1412,2009,43.0,"0.137,275.33,","12.52,","73.22,",42.87,,,,,,,,,,,,,,,,
1413,2009,44.0,"0.105,271.64,","7.87,","74.78,",41.32,,,,,,,,,,,,,,,,
1414,2009,45.0,"0.082,268.67,","5.08,","70.86,",37.97,,,,,,,,,,,,,,,,
1415,2009,46.0,"0.068,265.84,","4.92,","65.70,",35.31,,,,,,,,,,,,,,,,
1416,2009,47.0,"0.060,262.68,","6.24,","66.09,",36.17,,,,,,,,,,,,,,,,
1417,2009,48.0,"0.056,260.02,","9.70,","67.23,",38.46,,,,,,,,,,,,,,,,
1418,2009,49.0,"0.054,257.43,","12.86,","69.76,",41.31,,,,,,,,,,,,,,,,
1419,2009,50.0,"0.054,254.28,","16.55,","76.81,",46.68,,,,,,,,,,,,,,,,
1420,2009,51.0,"0.053,251.97,","19.73,","82.24,",50.98,,,,,,,,,,,,,,,,
1421,2009,52.0,"0.051,250.40,","20.93,","85.66,",53.3,,,,,,,,,,,,,,,,
1422,2010,1.0,"0.039,250.25,","11.34,","81.74,",46.54,,,,,,,,,,,,,,,,
1423,2010,2.0,"0.037,250.40,","10.49,","81.09,",45.79,,,,,,,,,,,,,,,,
1424,2010,3.0,"0.034,249.91,","9.43,","84.19,",46.81,,,,,,,,,,,,,,,,
1425,2010,4.0,"0.033,250.05,","9.74,","84.66,",47.2,,,,,,,,,,,,,,,,
1426,2010,5.0,"0.030,250.39,","9.48,","84.97,",47.22,,,,,,,,,,,,,,,,
1427,2010,6.0,"0.029,251.77,","8.41,","83.65,",46.03,,,,,,,,,,,,,,,,
1428,2010,7.0,"0.029,253.77,","7.85,","83.18,",45.52,,,,,,,,,,,,,,,,
1429,2010,8.0,"0.031,256.46,","7.72,","81.86,",44.79,,,,,,,,,,,,,,,,
1430,2010,9.0,"0.036,259.56,","8.92,","77.74,",43.33,,,,,,,,,,,,,,,,
1431,2010,10.0,"0.046,263.13,","11.83,","72.39,",42.11,,,,,,,,,,,,,,,,
1432,2010,11.0,"0.061,266.67,","16.63,","65.45,",41.04,,,,,,,,,,,,,,,,
1433,2010,12.0,"0.082,271.57,","22.04,","55.06,",38.55,,,,,,,,,,,,,,,,
1434,2010,13.0,"0.109,276.93,","29.05,","43.20,",36.13,,,,,,,,,,,,,,,,
1435,2010,14.0,"0.144,281.63,","37.15,","32.21,",34.68,,,,,,,,,,,,,,,,
1436,2010,15.0,"0.180,285.85,","42.88,","21.83,",32.35,,,,,,,,,,,,,,,,
1437,2010,16.0,"0.218,288.77,","46.97,","18.71,",32.84,,,,,,,,,,,,,,,,
1438,2010,17.0,"0.257,290.74,","49.58,","22.43,",36.0,,,,,,,,,,,,,,,,
1439,2010,18.0,"0.292,292.43,","49.39,","25.03,",37.21,,,,,,,,,,,,,,,,
1440,2010,19.0,"0.330,294.15,","49.56,","22.96,",36.26,,,,,,,,,,,,,,,,
1441,2010,20.0,"0.368,295.43,","51.25,","22.41,",36.83,,,,,,,,,,,,,,,,
1442,2010,21.0,"0.405,296.34,","55.85,","22.32,",39.08,,,,,,,,,,,,,,,,
1443,2010,22.0,"0.435,297.13,","60.19,","19.28,",39.73,,,,,,,,,,,,,,,,
1444,2010,23.0,"0.456,297.85,","62.36,","16.14,",39.25,,,,,,,,,,,,,,,,
1445,2010,24.0,"0.467,298.61,","62.85,","11.76,",37.3,,,,,,,,,,,,,,,,
1446,2010,25.0,"0.470,299.24,","62.69,","8.55,",35.62,,,,,,,,,,,,,,,,
1447,2010,26.0,"0.469,299.91,","61.33,","6.11,",33.72,,,,,,,,,,,,,,,,
1448,2010,27.0,"0.467,300.63,","61.32,","5.04,",33.18,,,,,,,,,,,,,,,,
1449,2010,28.0,"0.457,301.19,","59.02,","5.46,",32.24,,,,,,,,,,,,,,,,
1450,2010,29.0,"0.447,301.80,","57.14,","5.58,",31.36,,,,,,,,,,,,,,,,
1451,2010,30.0,"0.436,302.38,","55.76,","5.20,",30.48,,,,,,,,,,,,,,,,
1452,2010,31.0,"0.415,302.23,","48.09,","5.58,",26.84,,,,,,,,,,,,,,,,
1453,2010,32.0,"0.393,301.43,","39.92,","6.69,",23.31,,,,,,,,,,,,,,,,
1454,2010,33.0,"0.375,299.96,","35.17,","8.50,",21.83,,,,,,,,,,,,,,,,
1455,2010,34.0,"0.364,297.70,","35.56,","12.28,",23.92,,,,,,,,,,,,,,,,
1456,2010,35.0,"0.358,295.54,","40.07,","17.72,",28.89,,,,,,,,,,,,,,,,
1457,2010,36.0,"0.349,293.28,","44.44,","26.29,",35.36,,,,,,,,,,,,,,,,
1458,2010,37.0,"0.345,291.45,","54.21,","29.44,",41.82,,,,,,,,,,,,,,,,
1459,2010,38.0,"0.338,289.77,","62.40,","30.52,",46.46,,,,,,,,,,,,,,,,
1460,2010,39.0,"0.325,287.57,","66.93,","35.69,",51.31,,,,,,,,,,,,,,,,
1461,2010,40.0,"0.305,284.99,","68.52,","43.80,",56.16,,,,,,,,,,,,,,,,
1462,2010,41.0,"0.281,282.83,","69.20,","44.36,",56.78,,,,,,,,,,,,,,,,
1463,2010,42.0,"0.254,281.37,","68.96,","36.23,",52.59,,,,,,,,,,,,,,,,
1464,2010,43.0,"0.228,280.01,","69.47,","25.72,",47.6,,,,,,,,,,,,,,,,
1465,2010,44.0,"0.196,277.91,","66.29,","20.78,",43.54,,,,,,,,,,,,,,,,
1466,2010,45.0,"0.165,275.05,","61.98,","24.68,",43.33,,,,,,,,,,,,,,,,
1467,2010,46.0,"0.139,272.11,","57.29,","27.25,",42.27,,,,,,,,,,,,,,,,
1468,2010,47.0,"0.114,268.22,","49.63,","36.32,",42.97,,,,,,,,,,,,,,,,
1469,2010,48.0,"0.094,264.39,","40.97,","46.01,",43.49,,,,,,,,,,,,,,,,
1470,2010,49.0,"0.076,261.03,","31.72,","53.30,",42.51,,,,,,,,,,,,,,,,
1471,2010,50.0,"0.066,258.53,","28.67,","58.33,",43.5,,,,,,,,,,,,,,,,
1472,2010,51.0,"0.059,256.83,","25.74,","61.43,",43.59,,,,,,,,,,,,,,,,
1473,2010,52.0,"0.052,255.54,","22.24,","64.21,",43.23,,,,,,,,,,,,,,,,
1474,2011,1.0,"0.045,254.79,","18.91,","64.05,",41.48,,,,,,,,,,,,,,,,
1475,2011,2.0,"0.042,255.55,","16.02,","61.29,",38.65,,,,,,,,,,,,,,,,
1476,2011,3.0,"0.041,256.98,","14.82,","57.43,",36.12,,,,,,,,,,,,,,,,
1477,2011,4.0,"0.041,258.42,","16.48,","54.71,",35.6,,,,,,,,,,,,,,,,
1478,2011,5.0,"0.044,259.58,","21.23,","54.66,",37.94,,,,,,,,,,,,,,,,
1479,2011,6.0,"0.049,260.63,","24.95,","56.38,",40.66,,,,,,,,,,,,,,,,
1480,2011,7.0,"0.058,262.78,","29.34,","55.06,",42.2,,,,,,,,,,,,,,,,
1481,2011,8.0,"0.064,264.77,","29.72,","54.50,",42.11,,,,,,,,,,,,,,,,
1482,2011,9.0,"0.073,266.73,","32.07,","53.02,",42.55,,,,,,,,,,,,,,,,
1483,2011,10.0,"0.087,269.68,","35.81,","47.39,",41.6,,,,,,,,,,,,,,,,
1484,2011,11.0,"0.104,272.73,","39.55,","40.53,",40.04,,,,,,,,,,,,,,,,
1485,2011,12.0,"0.129,275.97,","46.30,","36.54,",41.42,,,,,,,,,,,,,,,,
1486,2011,13.0,"0.156,279.14,","52.62,","33.21,",42.91,,,,,,,,,,,,,,,,
1487,2011,14.0,"0.184,282.28,","57.64,","29.43,",43.54,,,,,,,,,,,,,,,,
1488,2011,15.0,"0.212,285.85,","59.31,","22.44,",40.88,,,,,,,,,,,,,,,,
1489,2011,16.0,"0.239,289.16,","57.97,","15.87,",36.92,,,,,,,,,,,,,,,,
1490,2011,17.0,"0.271,291.87,","56.66,","11.99,",34.33,,,,,,,,,,,,,,,,
1491,2011,18.0,"0.307,293.90,","56.49,","10.23,",33.36,,,,,,,,,,,,,,,,
1492,2011,19.0,"0.345,295.19,","57.02,","11.96,",34.49,,,,,,,,,,,,,,,,
1493,2011,20.0,"0.383,296.38,","59.30,","12.30,",35.8,,,,,,,,,,,,,,,,
1494,2011,21.0,"0.418,297.41,","63.18,","10.91,",37.05,,,,,,,,,,,,,,,,
1495,2011,22.0,"0.444,298.12,","65.24,","8.97,",37.11,,,,,,,,,,,,,,,,
1496,2011,23.0,"0.458,298.37,","63.61,","10.29,",36.95,,,,,,,,,,,,,,,,
1497,2011,24.0,"0.460,297.97,","58.12,","17.38,",37.75,,,,,,,,,,,,,,,,
1498,2011,25.0,"0.462,297.48,","57.12,","26.19,",41.66,,,,,,,,,,,,,,,,
1499,2011,26.0,"0.468,297.31,","61.34,","31.56,",46.45,,,,,,,,,,,,,,,,
1500,2011,27.0,"0.473,297.00,","65.92,","38.95,",52.44,,,,,,,,,,,,,,,,
1501,2011,28.0,"0.480,296.89,","74.53,","44.02,",59.27,,,,,,,,,,,,,,,,
1502,2011,29.0,"0.484,296.79,","81.70,","49.13,",65.41,,,,,,,,,,,,,,,,
1503,2011,30.0,"0.487,296.55,","87.36,","54.17,",70.76,,,,,,,,,,,,,,,,
1504,2011,31.0,"0.487,296.27,","91.40,","55.83,",73.61,,,,,,,,,,,,,,,,
1505,2011,32.0,"0.480,295.64,","91.92,","57.99,",74.96,,,,,,,,,,,,,,,,
1506,2011,33.0,"0.475,295.15,","92.97,","54.09,",73.53,,,,,,,,,,,,,,,,
1507,2011,34.0,"0.472,295.10,","94.86,","39.32,",67.09,,,,,,,,,,,,,,,,
1508,2011,35.0,"0.462,294.78,","95.49,","25.68,",60.58,,,,,,,,,,,,,,,,
1509,2011,36.0,"0.446,293.99,","95.00,","17.79,",56.39,,,,,,,,,,,,,,,,
1510,2011,37.0,"0.418,292.78,","92.66,","13.76,",53.21,,,,,,,,,,,,,,,,
1511,2011,38.0,"0.387,291.28,","88.85,","11.77,",50.31,,,,,,,,,,,,,,,,
1512,2011,39.0,"0.355,289.41,","83.88,","12.09,",47.99,,,,,,,,,,,,,,,,
1513,2011,40.0,"0.321,287.14,","78.98,","16.01,",47.5,,,,,,,,,,,,,,,,
1514,2011,41.0,"0.292,284.95,","77.19,","16.90,",47.05,,,,,,,,,,,,,,,,
1515,2011,42.0,"0.265,282.93,","76.61,","17.56,",47.09,,,,,,,,,,,,,,,,
1516,2011,43.0,"0.242,281.03,","78.69,","15.28,",46.99,,,,,,,,,,,,,,,,
1517,2011,44.0,"0.224,279.30,","84.23,","8.21,",46.22,,,,,,,,,,,,,,,,
1518,2011,45.0,"0.205,277.37,","88.34,","7.33,",47.84,,,,,,,,,,,,,,,,
1519,2011,46.0,"0.185,275.61,","89.73,","5.43,",47.58,,,,,,,,,,,,,,,,
1520,2011,47.0,"0.166,274.25,","89.29,","4.19,",46.74,,,,,,,,,,,,,,,,
1521,2011,48.0,"0.153,273.07,","89.08,","6.08,",47.58,,,,,,,,,,,,,,,,
1522,2011,49.0,"0.143,272.01,","88.74,","7.56,",48.15,,,,,,,,,,,,,,,,
1523,2011,50.0,"0.130,271.22,","89.62,","6.91,",48.27,,,,,,,,,,,,,,,,
1524,2011,51.0,"0.116,269.90,","84.98,","8.01,",46.49,,,,,,,,,,,,,,,,
1525,2011,52.0,"0.102,267.98,","78.33,","12.51,",45.42,,,,,,,,,,,,,,,,
1526,2012,1.0,"0.090,265.51,","71.19,","18.42,",44.8,,,,,,,,,,,,,,,,
1527,2012,2.0,"0.078,262.67,","58.00,","28.98,",43.49,,,,,,,,,,,,,,,,
1528,2012,3.0,"0.069,260.05,","46.18,","42.71,",44.45,,,,,,,,,,,,,,,,
1529,2012,4.0,"0.063,258.60,","39.40,","52.91,",46.16,,,,,,,,,,,,,,,,
1530,2012,5.0,"0.061,258.72,","38.52,","57.48,",48.0,,,,,,,,,,,,,,,,
1531,2012,6.0,"0.061,259.65,","35.81,","59.77,",47.79,,,,,,,,,,,,,,,,
1532,2012,7.0,"0.057,260.80,","29.15,","62.93,",46.04,,,,,,,,,,,,,,,,
1533,2012,8.0,"0.059,262.86,","26.38,","62.19,",44.29,,,,,,,,,,,,,,,,
1534,2012,9.0,"0.062,264.61,","24.88,","61.65,",43.26,,,,,,,,,,,,,,,,
1535,2012,10.0,"0.071,267.13,","26.42,","57.83,",42.12,,,,,,,,,,,,,,,,
1536,2012,11.0,"0.091,270.81,","32.51,","48.23,",40.37,,,,,,,,,,,,,,,,
1537,2012,12.0,"0.117,274.42,","39.80,","42.86,",41.33,,,,,,,,,,,,,,,,
1538,2012,13.0,"0.141,277.92,","44.83,","38.73,",41.78,,,,,,,,,,,,,,,,
1539,2012,14.0,"0.168,281.21,","49.45,","35.00,",42.23,,,,,,,,,,,,,,,,
1540,2012,15.0,"0.202,284.66,","54.38,","30.40,",42.39,,,,,,,,,,,,,,,,
1541,2012,16.0,"0.243,287.99,","59.71,","24.74,",42.23,,,,,,,,,,,,,,,,
1542,2012,17.0,"0.296,290.91,","68.75,","20.31,",44.53,,,,,,,,,,,,,,,,
1543,2012,18.0,"0.343,292.90,","73.61,","19.86,",46.73,,,,,,,,,,,,,,,,
1544,2012,19.0,"0.383,294.31,","75.39,","20.84,",48.11,,,,,,,,,,,,,,,,
1545,2012,20.0,"0.410,295.09,","72.90,","25.79,",49.35,,,,,,,,,,,,,,,,
1546,2012,21.0,"0.427,295.36,","67.23,","32.49,",49.86,,,,,,,,,,,,,,,,
1547,2012,22.0,"0.461,295.87,","75.01,","31.84,",53.42,,,,,,,,,,,,,,,,
1548,2012,23.0,"0.478,296.23,","76.19,","32.47,",54.33,,,,,,,,,,,,,,,,
1549,2012,24.0,"0.487,296.41,","76.08,","34.39,",55.23,,,,,,,,,,,,,,,,
1550,2012,25.0,"0.493,296.57,","78.06,","36.78,",57.42,,,,,,,,,,,,,,,,
1551,2012,26.0,"0.496,296.66,","79.46,","39.08,",59.27,,,,,,,,,,,,,,,,
1552,2012,27.0,"0.497,297.31,","80.95,","35.61,",58.28,,,,,,,,,,,,,,,,
1553,2012,28.0,"0.498,297.65,","84.76,","36.29,",60.52,,,,,,,,,,,,,,,,
1554,2012,29.0,"0.490,297.60,","83.76,","41.10,",62.43,,,,,,,,,,,,,,,,
1555,2012,30.0,"0.483,297.50,","83.81,","45.05,",64.43,,,,,,,,,,,,,,,,
1556,2012,31.0,"0.476,297.31,","83.92,","45.77,",64.85,,,,,,,,,,,,,,,,
1557,2012,32.0,"0.466,296.73,","82.11,","46.90,",64.51,,,,,,,,,,,,,,,,
1558,2012,33.0,"0.452,295.74,","78.99,","47.70,",63.35,,,,,,,,,,,,,,,,
1559,2012,34.0,"0.435,294.65,","74.31,","44.46,",59.38,,,,,,,,,,,,,,,,
1560,2012,35.0,"0.417,293.51,","71.05,","41.27,",56.16,,,,,,,,,,,,,,,,
1561,2012,36.0,"0.404,292.76,","73.34,","32.38,",52.86,,,,,,,,,,,,,,,,
1562,2012,37.0,"0.388,291.87,","76.97,","24.38,",50.67,,,,,,,,,,,,,,,,
1563,2012,38.0,"0.364,290.59,","76.53,","20.35,",48.44,,,,,,,,,,,,,,,,
1564,2012,39.0,"0.336,288.99,","73.35,","17.75,",45.55,,,,,,,,,,,,,,,,
1565,2012,40.0,"0.308,287.34,","71.16,","14.18,",42.67,,,,,,,,,,,,,,,,
1566,2012,41.0,"0.274,285.58,","65.86,","11.48,",38.67,,,,,,,,,,,,,,,,
1567,2012,42.0,"0.238,283.31,","59.68,","14.55,",37.12,,,,,,,,,,,,,,,,
1568,2012,43.0,"0.213,280.95,","60.43,","16.74,",38.58,,,,,,,,,,,,,,,,
1569,2012,44.0,"0.196,279.17,","65.95,","10.89,",38.42,,,,,,,,,,,,,,,,
1570,2012,45.0,"0.180,276.85,","70.62,","11.79,",41.2,,,,,,,,,,,,,,,,
1571,2012,46.0,"0.162,274.46,","71.54,","13.15,",42.34,,,,,,,,,,,,,,,,
1572,2012,47.0,"0.138,271.84,","66.13,","17.46,",41.79,,,,,,,,,,,,,,,,
1573,2012,48.0,"0.112,268.11,","55.44,","29.19,",42.32,,,,,,,,,,,,,,,,
1574,2012,49.0,"0.090,263.77,","43.89,","42.16,",43.03,,,,,,,,,,,,,,,,
1575,2012,50.0,"0.073,259.43,","35.00,","54.64,",44.82,,,,,,,,,,,,,,,,
1576,2012,51.0,"0.058,256.09,","24.55,","64.20,",44.38,,,,,,,,,,,,,,,,
1577,2012,52.0,"0.051,254.62,","19.93,","67.81,",43.87,,,,,,,,,,,,,,,,
1578,2013,1.0,"0.047,254.12,","21.45,","66.91,",44.18,,,,,,,,,,,,,,,,
1579,2013,2.0,"0.041,253.73,","15.01,","69.23,",42.12,,,,,,,,,,,,,,,,
1580,2013,3.0,"0.037,253.35,","10.78,","72.82,",41.8,,,,,,,,,,,,,,,,
1581,2013,4.0,"0.035,253.41,","11.27,","74.96,",43.11,,,,,,,,,,,,,,,,
1582,2013,5.0,"0.035,254.62,","13.72,","73.67,",43.69,,,,,,,,,,,,,,,,
1583,2013,6.0,"0.035,256.27,","13.97,","72.53,",43.25,,,,,,,,,,,,,,,,
1584,2013,7.0,"0.038,258.37,","14.30,","71.94,",43.12,,,,,,,,,,,,,,,,
1585,2013,8.0,"0.043,261.28,","15.94,","68.32,",42.13,,,,,,,,,,,,,,,,
1586,2013,9.0,"0.050,263.71,","17.84,","65.04,",41.44,,,,,,,,,,,,,,,,
1587,2013,10.0,"0.057,265.77,","19.04,","63.03,",41.03,,,,,,,,,,,,,,,,
1588,2013,11.0,"0.068,267.55,","20.75,","61.93,",41.34,,,,,,,,,,,,,,,,
1589,2013,12.0,"0.083,269.30,","22.87,","64.70,",43.79,,,,,,,,,,,,,,,,
1590,2013,13.0,"0.104,272.51,","26.45,","64.27,",45.36,,,,,,,,,,,,,,,,
1591,2013,14.0,"0.133,276.47,","31.95,","61.38,",46.67,,,,,,,,,,,,,,,,
1592,2013,15.0,"0.177,281.35,","40.97,","54.11,",47.54,,,,,,,,,,,,,,,,
1593,2013,16.0,"0.230,286.04,","53.24,","41.50,",47.37,,,,,,,,,,,,,,,,
1594,2013,17.0,"0.284,289.75,","62.76,","31.79,",47.27,,,,,,,,,,,,,,,,
1595,2013,18.0,"0.336,292.30,","70.50,","25.99,",48.24,,,,,,,,,,,,,,,,
1596,2013,19.0,"0.374,294.00,","71.83,","23.95,",47.89,,,,,,,,,,,,,,,,
1597,2013,20.0,"0.405,295.28,","71.17,","23.48,",47.32,,,,,,,,,,,,,,,,
1598,2013,21.0,"0.431,296.41,","70.08,","21.36,",45.72,,,,,,,,,,,,,,,,
1599,2013,22.0,"0.450,297.15,","68.86,","18.88,",43.87,,,,,,,,,,,,,,,,
1600,2013,23.0,"0.466,297.45,","68.73,","19.67,",44.2,,,,,,,,,,,,,,,,
1601,2013,24.0,"0.477,297.75,","69.53,","19.64,",44.58,,,,,,,,,,,,,,,,
1602,2013,25.0,"0.482,298.02,","70.23,","19.89,",45.06,,,,,,,,,,,,,,,,
1603,2013,26.0,"0.480,297.95,","68.46,","24.21,",46.34,,,,,,,,,,,,,,,,
1604,2013,27.0,"0.473,297.46,","65.60,","33.77,",49.69,,,,,,,,,,,,,,,,
1605,2013,28.0,"0.464,296.84,","63.65,","44.42,",54.04,,,,,,,,,,,,,,,,
1606,2013,29.0,"0.457,296.37,","63.77,","53.17,",58.47,,,,,,,,,,,,,,,,
1607,2013,30.0,"0.450,296.24,","64.57,","57.07,",60.82,,,,,,,,,,,,,,,,
1608,2013,31.0,"0.441,296.06,","63.81,","57.81,",60.81,,,,,,,,,,,,,,,,
1609,2013,32.0,"0.425,295.59,","58.99,","58.39,",58.69,,,,,,,,,,,,,,,,
1610,2013,33.0,"0.406,294.88,","52.64,","56.97,",54.81,,,,,,,,,,,,,,,,
1611,2013,34.0,"0.375,293.58,","41.34,","57.27,",49.3,,,,,,,,,,,,,,,,
1612,2013,35.0,"0.339,291.34,","30.55,","67.60,",49.07,,,,,,,,,,,,,,,,
1613,2013,36.0,"0.309,289.30,","25.87,","72.26,",49.06,,,,,,,,,,,,,,,,
1614,2013,37.0,"0.281,287.53,","24.08,","74.00,",49.04,,,,,,,,,,,,,,,,
1615,2013,38.0,"0.260,285.84,","24.28,","76.47,",50.38,,,,,,,,,,,,,,,,
1616,2013,39.0,"0.243,284.23,","25.21,","75.97,",50.59,,,,,,,,,,,,,,,,
1617,2013,40.0,"0.227,282.51,","27.51,","73.87,",50.69,,,,,,,,,,,,,,,,
1618,2013,41.0,"0.207,281.07,","28.42,","65.80,",47.11,,,,,,,,,,,,,,,,
1619,2013,42.0,"0.191,280.40,","31.88,","47.49,",39.69,,,,,,,,,,,,,,,,
1620,2013,43.0,"0.175,279.17,","37.11,","34.62,",35.86,,,,,,,,,,,,,,,,
1621,2013,44.0,"0.163,277.67,","44.68,","23.99,",34.34,,,,,,,,,,,,,,,,
1622,2013,45.0,"0.150,275.91,","50.14,","19.68,",34.91,,,,,,,,,,,,,,,,
1623,2013,46.0,"0.138,273.37,","54.77,","19.48,",37.12,,,,,,,,,,,,,,,,
1624,2013,47.0,"0.122,270.82,","54.36,","21.84,",38.1,,,,,,,,,,,,,,,,
1625,2013,48.0,"0.108,268.64,","52.21,","26.02,",39.11,,,,,,,,,,,,,,,,
1626,2013,49.0,"0.094,266.84,","46.93,","29.06,",37.99,,,,,,,,,,,,,,,,
1627,2013,50.0,"0.086,265.58,","47.38,","29.94,",38.66,,,,,,,,,,,,,,,,
1628,2013,51.0,"0.077,263.93,","43.99,","32.64,",38.31,,,,,,,,,,,,,,,,
1629,2013,52.0,"0.072,262.59,","43.77,","35.05,",39.41,,,,,,,,,,,,,,,,
1630,2014,1.0,"0.070,261.33,","49.31,","35.35,",42.33,,,,,,,,,,,,,,,,
1631,2014,2.0,"0.072,260.47,","49.31,","38.89,",44.1,,,,,,,,,,,,,,,,
1632,2014,3.0,"0.074,260.40,","50.52,","41.73,",46.12,,,,,,,,,,,,,,,,
1633,2014,4.0,"0.080,261.34,","55.61,","41.28,",48.45,,,,,,,,,,,,,,,,
1634,2014,5.0,"0.088,263.09,","63.27,","38.98,",51.12,,,,,,,,,,,,,,,,
1635,2014,6.0,"0.099,265.84,","69.77,","33.75,",51.76,,,,,,,,,,,,,,,,
1636,2014,7.0,"0.116,269.37,","74.24,","25.73,",49.98,,,,,,,,,,,,,,,,
1637,2014,8.0,"0.137,273.04,","78.91,","16.14,",47.52,,,,,,,,,,,,,,,,
1638,2014,9.0,"0.163,276.43,","84.81,","7.52,",46.16,,,,,,,,,,,,,,,,
1639,2014,10.0,"0.187,279.74,","88.42,","2.70,",45.56,,,,,,,,,,,,,,,,
1640,2014,11.0,"0.208,282.31,","89.96,","0.77,",45.36,,,,,,,,,,,,,,,,
1641,2014,12.0,"0.228,284.31,","90.75,","1.38,",46.07,,,,,,,,,,,,,,,,
1642,2014,13.0,"0.244,285.85,","91.03,","2.37,",46.7,,,,,,,,,,,,,,,,
1643,2014,14.0,"0.263,287.32,","91.71,","3.37,",47.54,,,,,,,,,,,,,,,,
1644,2014,15.0,"0.286,288.76,","91.85,","5.11,",48.48,,,,,,,,,,,,,,,,
1645,2014,16.0,"0.314,290.26,","90.76,","8.52,",49.64,,,,,,,,,,,,,,,,
1646,2014,17.0,"0.348,291.81,","89.81,","13.15,",51.48,,,,,,,,,,,,,,,,
1647,2014,18.0,"0.379,293.15,","88.09,","17.77,",52.93,,,,,,,,,,,,,,,,
1648,2014,19.0,"0.407,294.16,","85.69,","22.43,",54.06,,,,,,,,,,,,,,,,
1649,2014,20.0,"0.428,294.78,","82.16,","28.78,",55.47,,,,,,,,,,,,,,,,
1650,2014,21.0,"0.446,295.19,","78.54,","33.88,",56.21,,,,,,,,,,,,,,,,
1651,2014,22.0,"0.457,295.07,","73.42,","39.77,",56.6,,,,,,,,,,,,,,,,
1652,2014,23.0,"0.472,295.46,","73.41,","40.03,",56.72,,,,,,,,,,,,,,,,
1653,2014,24.0,"0.479,295.46,","71.69,","44.13,",57.91,,,,,,,,,,,,,,,,
1654,2014,25.0,"0.482,295.57,","71.46,","47.28,",59.37,,,,,,,,,,,,,,,,
1655,2014,26.0,"0.485,295.87,","72.39,","47.09,",59.74,,,,,,,,,,,,,,,,
1656,2014,27.0,"0.487,296.33,","74.23,","45.54,",59.89,,,,,,,,,,,,,,,,
1657,2014,28.0,"0.485,296.70,","76.69,","45.62,",61.16,,,,,,,,,,,,,,,,
1658,2014,29.0,"0.484,297.25,","79.86,","44.41,",62.13,,,,,,,,,,,,,,,,
1659,2014,30.0,"0.479,297.67,","80.98,","43.36,",62.17,,,,,,,,,,,,,,,,
1660,2014,31.0,"0.466,297.68,","77.81,","42.12,",59.97,,,,,,,,,,,,,,,,
1661,2014,32.0,"0.450,297.37,","73.28,","40.44,",56.86,,,,,,,,,,,,,,,,
1662,2014,33.0,"0.430,296.65,","66.97,","37.93,",52.45,,,,,,,,,,,,,,,,
1663,2014,34.0,"0.412,295.74,","62.12,","31.81,",46.96,,,,,,,,,,,,,,,,
1664,2014,35.0,"0.394,294.73,","59.43,","26.54,",42.99,,,,,,,,,,,,,,,,
1665,2014,36.0,"0.380,293.64,","60.44,","22.35,",41.39,,,,,,,,,,,,,,,,
1666,2014,37.0,"0.364,292.63,","63.93,","16.24,",40.08,,,,,,,,,,,,,,,,
1667,2014,38.0,"0.342,291.22,","64.11,","13.42,",38.77,,,,,,,,,,,,,,,,
1668,2014,39.0,"0.315,289.01,","61.38,","17.51,",39.45,,,,,,,,,,,,,,,,
1669,2014,40.0,"0.290,286.78,","59.82,","20.33,",40.08,,,,,,,,,,,,,,,,
1670,2014,41.0,"0.265,284.72,","59.36,","19.44,",39.4,,,,,,,,,,,,,,,,
1671,2014,42.0,"0.237,282.29,","58.22,","24.75,",41.49,,,,,,,,,,,,,,,,
1672,2014,43.0,"0.208,280.10,","56.84,","24.84,",40.84,,,,,,,,,,,,,,,,
1673,2014,44.0,"0.179,277.76,","54.97,","21.87,",38.42,,,,,,,,,,,,,,,,
1674,2014,45.0,"0.154,275.57,","54.02,","20.65,",37.34,,,,,,,,,,,,,,,,
