,Mean,data,for,UKR,Province=,24:,"Vinnytsya,",from,1981,to,2017<br>The,data.1,below,were,extracted,from.1,weekly,files,like:,"../AVHRR_VHP/4km/ts_L1_v1/ByWeek/VHP_L1_Mean_198135.txt<br><tt><pre>year,week,,","provinceID,","SMN,SMT,VCI,TCI,VHI"
1399,2009,30.0,"0.428,299.61,","61.08,","21.62,",41.35,,,,,,,,,,,,,,,,
1400,2009,31.0,"0.412,299.65,","55.52,","17.48,",36.5,,,,,,,,,,,,,,,,
1401,2009,32.0,"0.394,299.33,","49.04,","16.56,",32.8,,,,,,,,,,,,,,,,
1402,2009,33.0,"0.375,298.99,","42.45,","14.73,",28.59,,,,,,,,,,,,,,,,
1403,2009,34.0,"0.353,298.67,","35.70,","11.35,",23.53,,,,,,,,,,,,,,,,
1404,2009,35.0,"0.331,298.23,","32.32,","7.50,",19.91,,,,,,,,,,,,,,,,
1405,2009,36.0,"0.311,297.34,","32.68,","5.94,",19.31,,,,,,,,,,,,,,,,
1406,2009,37.0,"0.290,295.94,","33.28,","7.18,",20.23,,,,,,,,,,,,,,,,
1407,2009,38.0,"0.268,293.89,","31.71,","11.73,",21.72,,,,,,,,,,,,,,,,
1408,2009,39.0,"0.245,291.82,","29.03,","14.48,",21.76,,,,,,,,,,,,,,,,
1409,2009,40.0,"0.223,290.09,","26.59,","12.27,",19.43,,,,,,,,,,,,,,,,
1410,2009,41.0,"0.195,287.70,","23.01,","13.36,",18.18,,,,,,,,,,,,,,,,
1411,2009,42.0,"0.168,284.93,","22.10,","21.54,",21.82,,,,,,,,,,,,,,,,
1412,2009,43.0,"0.144,281.94,","22.23,","33.91,",28.07,,,,,,,,,,,,,,,,
1413,2009,44.0,"0.123,278.57,","22.22,","37.35,",29.78,,,,,,,,,,,,,,,,
1414,2009,45.0,"0.105,275.70,","22.14,","36.61,",29.38,,,,,,,,,,,,,,,,
1415,2009,46.0,"0.093,273.14,","25.75,","36.53,",31.14,,,,,,,,,,,,,,,,
1416,2009,47.0,"0.082,269.91,","30.26,","41.77,",36.02,,,,,,,,,,,,,,,,
1417,2009,48.0,"0.072,266.12,","34.93,","51.03,",42.98,,,,,,,,,,,,,,,,
1418,2009,49.0,"0.063,261.45,","36.38,","62.93,",49.65,,,,,,,,,,,,,,,,
1419,2009,50.0,"0.055,256.39,","37.82,","73.59,",55.7,,,,,,,,,,,,,,,,
1420,2009,51.0,"0.049,251.28,","36.64,","83.18,",59.91,,,,,,,,,,,,,,,,
1421,2009,52.0,"0.045,247.32,","34.72,","88.80,",61.76,,,,,,,,,,,,,,,,
1422,2010,1.0,"0.035,247.82,","21.89,","82.19,",52.04,,,,,,,,,,,,,,,,
1423,2010,2.0,"0.032,248.01,","19.66,","82.44,",51.05,,,,,,,,,,,,,,,,
1424,2010,3.0,"0.028,247.38,","18.99,","85.75,",52.37,,,,,,,,,,,,,,,,
1425,2010,4.0,"0.025,246.27,","17.59,","87.79,",52.69,,,,,,,,,,,,,,,,
1426,2010,5.0,"0.025,246.16,","17.83,","88.49,",53.16,,,,,,,,,,,,,,,,
1427,2010,6.0,"0.027,247.44,","17.83,","88.58,",53.2,,,,,,,,,,,,,,,,
1428,2010,7.0,"0.029,249.13,","17.34,","88.67,",53.0,,,,,,,,,,,,,,,,
1429,2010,8.0,"0.032,251.55,","18.24,","88.71,",53.48,,,,,,,,,,,,,,,,
1430,2010,9.0,"0.041,256.22,","22.07,","85.30,",53.69,,,,,,,,,,,,,,,,
1431,2010,10.0,"0.057,262.54,","26.63,","76.93,",51.78,,,,,,,,,,,,,,,,
1432,2010,11.0,"0.079,269.72,","33.63,","61.15,",47.39,,,,,,,,,,,,,,,,
1433,2010,12.0,"0.110,276.17,","42.22,","49.29,",45.75,,,,,,,,,,,,,,,,
1434,2010,13.0,"0.137,280.92,","45.48,","41.74,",43.61,,,,,,,,,,,,,,,,
1435,2010,14.0,"0.168,285.67,","48.40,","30.53,",39.46,,,,,,,,,,,,,,,,
1436,2010,15.0,"0.203,289.16,","52.41,","23.83,",38.12,,,,,,,,,,,,,,,,
1437,2010,16.0,"0.244,291.17,","56.94,","25.71,",41.33,,,,,,,,,,,,,,,,
1438,2010,17.0,"0.282,292.34,","58.74,","30.83,",44.79,,,,,,,,,,,,,,,,
1439,2010,18.0,"0.311,293.40,","56.71,","35.49,",46.1,,,,,,,,,,,,,,,,
1440,2010,19.0,"0.339,294.03,","54.54,","41.73,",48.14,,,,,,,,,,,,,,,,
1441,2010,20.0,"0.368,294.17,","54.10,","50.35,",52.23,,,,,,,,,,,,,,,,
1442,2010,21.0,"0.396,294.33,","54.73,","56.10,",55.42,,,,,,,,,,,,,,,,
1443,2010,22.0,"0.425,294.58,","57.77,","58.76,",58.27,,,,,,,,,,,,,,,,
1444,2010,23.0,"0.446,294.89,","61.96,","59.85,",60.9,,,,,,,,,,,,,,,,
1445,2010,24.0,"0.458,295.22,","64.93,","60.03,",62.48,,,,,,,,,,,,,,,,
1446,2010,25.0,"0.465,295.71,","67.85,","57.56,",62.71,,,,,,,,,,,,,,,,
1447,2010,26.0,"0.467,296.17,","67.97,","54.85,",61.41,,,,,,,,,,,,,,,,
1448,2010,27.0,"0.471,296.82,","73.05,","51.97,",62.51,,,,,,,,,,,,,,,,
1449,2010,28.0,"0.469,297.36,","76.58,","47.83,",62.21,,,,,,,,,,,,,,,,
1450,2010,29.0,"0.462,297.94,","77.01,","40.68,",58.85,,,,,,,,,,,,,,,,
1451,2010,30.0,"0.457,298.93,","77.75,","28.48,",53.11,,,,,,,,,,,,,,,,
1452,2010,31.0,"0.443,299.45,","73.40,","20.17,",46.79,,,,,,,,,,,,,,,,
1453,2010,32.0,"0.424,299.23,","67.21,","18.56,",42.89,,,,,,,,,,,,,,,,
1454,2010,33.0,"0.403,298.52,","60.06,","21.21,",40.64,,,,,,,,,,,,,,,,
1455,2010,34.0,"0.381,297.24,","53.42,","29.15,",41.29,,,,,,,,,,,,,,,,
1456,2010,35.0,"0.360,295.48,","50.83,","39.47,",45.15,,,,,,,,,,,,,,,,
1457,2010,36.0,"0.338,293.35,","49.61,","48.03,",48.82,,,,,,,,,,,,,,,,
1458,2010,37.0,"0.322,291.67,","52.24,","49.93,",51.08,,,,,,,,,,,,,,,,
1459,2010,38.0,"0.304,290.06,","51.84,","51.36,",51.6,,,,,,,,,,,,,,,,
1460,2010,39.0,"0.289,288.58,","53.13,","50.42,",51.78,,,,,,,,,,,,,,,,
1461,2010,40.0,"0.271,286.63,","52.66,","54.61,",53.63,,,,,,,,,,,,,,,,
1462,2010,41.0,"0.250,284.58,","52.76,","52.06,",52.41,,,,,,,,,,,,,,,,
1463,2010,42.0,"0.224,282.73,","53.16,","47.00,",50.08,,,,,,,,,,,,,,,,
1464,2010,43.0,"0.209,281.93,","58.90,","34.34,",46.62,,,,,,,,,,,,,,,,
1465,2010,44.0,"0.192,281.01,","63.54,","16.22,",39.88,,,,,,,,,,,,,,,,
1466,2010,45.0,"0.172,279.12,","65.39,","12.18,",38.79,,,,,,,,,,,,,,,,
1467,2010,46.0,"0.147,276.47,","63.43,","16.86,",40.15,,,,,,,,,,,,,,,,
1468,2010,47.0,"0.122,272.57,","62.80,","27.46,",45.13,,,,,,,,,,,,,,,,
1469,2010,48.0,"0.099,268.36,","59.27,","39.63,",49.45,,,,,,,,,,,,,,,,
1470,2010,49.0,"0.079,264.23,","53.74,","49.43,",51.59,,,,,,,,,,,,,,,,
1471,2010,50.0,"0.064,260.73,","48.60,","54.64,",51.62,,,,,,,,,,,,,,,,
1472,2010,51.0,"0.053,258.21,","41.70,","55.32,",48.51,,,,,,,,,,,,,,,,
1473,2010,52.0,"0.048,256.86,","38.18,","53.90,",46.04,,,,,,,,,,,,,,,,
1474,2011,1.0,"0.042,256.07,","30.13,","54.29,",42.21,,,,,,,,,,,,,,,,
1475,2011,2.0,"0.039,257.01,","27.08,","52.93,",40.0,,,,,,,,,,,,,,,,
1476,2011,3.0,"0.040,258.85,","30.46,","48.79,",39.62,,,,,,,,,,,,,,,,
1477,2011,4.0,"0.045,261.54,","35.30,","40.92,",38.11,,,,,,,,,,,,,,,,
1478,2011,5.0,"0.051,263.84,","38.34,","36.80,",37.57,,,,,,,,,,,,,,,,
1479,2011,6.0,"0.054,265.38,","37.58,","37.25,",37.42,,,,,,,,,,,,,,,,
1480,2011,7.0,"0.057,266.87,","36.43,","37.53,",36.98,,,,,,,,,,,,,,,,
1481,2011,8.0,"0.060,267.81,","35.63,","40.74,",38.18,,,,,,,,,,,,,,,,
1482,2011,9.0,"0.071,270.05,","38.82,","41.76,",40.29,,,,,,,,,,,,,,,,
1483,2011,10.0,"0.087,273.43,","43.04,","39.20,",41.12,,,,,,,,,,,,,,,,
1484,2011,11.0,"0.108,277.08,","48.41,","32.62,",40.51,,,,,,,,,,,,,,,,
1485,2011,12.0,"0.131,280.28,","53.25,","32.28,",42.76,,,,,,,,,,,,,,,,
1486,2011,13.0,"0.157,282.82,","55.47,","32.72,",44.09,,,,,,,,,,,,,,,,
1487,2011,14.0,"0.181,284.74,","54.67,","36.05,",45.36,,,,,,,,,,,,,,,,
1488,2011,15.0,"0.211,287.37,","56.14,","36.82,",46.48,,,,,,,,,,,,,,,,
1489,2011,16.0,"0.248,289.98,","58.62,","35.31,",46.96,,,,,,,,,,,,,,,,
1490,2011,17.0,"0.288,292.51,","61.34,","29.34,",45.34,,,,,,,,,,,,,,,,
1491,2011,18.0,"0.328,294.45,","64.13,","25.78,",44.96,,,,,,,,,,,,,,,,
1492,2011,19.0,"0.367,295.74,","66.59,","25.96,",46.27,,,,,,,,,,,,,,,,
1493,2011,20.0,"0.403,296.63,","69.85,","27.99,",48.92,,,,,,,,,,,,,,,,
1494,2011,21.0,"0.436,297.32,","73.65,","28.78,",51.22,,,,,,,,,,,,,,,,
1495,2011,22.0,"0.461,298.14,","76.97,","26.55,",51.76,,,,,,,,,,,,,,,,
1496,2011,23.0,"0.475,298.54,","78.79,","27.25,",53.02,,,,,,,,,,,,,,,,
1497,2011,24.0,"0.477,297.99,","76.71,","34.60,",55.66,,,,,,,,,,,,,,,,
1498,2011,25.0,"0.478,297.42,","75.63,","41.18,",58.41,,,,,,,,,,,,,,,,
1499,2011,26.0,"0.480,297.23,","76.60,","44.75,",60.68,,,,,,,,,,,,,,,,
1500,2011,27.0,"0.477,297.03,","77.38,","50.28,",63.83,,,,,,,,,,,,,,,,
1501,2011,28.0,"0.476,297.01,","81.12,","51.91,",66.52,,,,,,,,,,,,,,,,
1502,2011,29.0,"0.474,297.07,","84.32,","50.64,",67.48,,,,,,,,,,,,,,,,
1503,2011,30.0,"0.472,297.04,","86.76,","49.45,",68.1,,,,,,,,,,,,,,,,
1504,2011,31.0,"0.469,297.08,","89.22,","46.79,",68.0,,,,,,,,,,,,,,,,
1505,2011,32.0,"0.461,296.99,","90.04,","44.30,",67.17,,,,,,,,,,,,,,,,
1506,2011,33.0,"0.451,297.03,","90.15,","38.20,",64.17,,,,,,,,,,,,,,,,
1507,2011,34.0,"0.439,297.11,","89.97,","30.25,",60.11,,,,,,,,,,,,,,,,
1508,2011,35.0,"0.422,297.10,","88.33,","20.33,",54.33,,,,,,,,,,,,,,,,
1509,2011,36.0,"0.403,296.92,","86.68,","10.24,",48.46,,,,,,,,,,,,,,,,
1510,2011,37.0,"0.375,295.97,","82.18,","6.86,",44.52,,,,,,,,,,,,,,,,
1511,2011,38.0,"0.349,294.57,","76.79,","4.94,",40.87,,,,,,,,,,,,,,,,
1512,2011,39.0,"0.322,292.68,","71.56,","5.34,",38.45,,,,,,,,,,,,,,,,
1513,2011,40.0,"0.292,290.10,","64.19,","12.50,",38.35,,,,,,,,,,,,,,,,
1514,2011,41.0,"0.263,287.34,","60.70,","18.18,",39.44,,,,,,,,,,,,,,,,
1515,2011,42.0,"0.238,285.23,","61.33,","18.72,",40.02,,,,,,,,,,,,,,,,
1516,2011,43.0,"0.213,283.30,","61.88,","21.36,",41.62,,,,,,,,,,,,,,,,
1517,2011,44.0,"0.192,281.47,","64.19,","12.22,",38.2,,,,,,,,,,,,,,,,
1518,2011,45.0,"0.169,279.72,","64.91,","7.90,",36.4,,,,,,,,,,,,,,,,
1519,2011,46.0,"0.148,278.11,","65.72,","7.24,",36.48,,,,,,,,,,,,,,,,
1520,2011,47.0,"0.125,276.08,","66.36,","8.71,",37.53,,,,,,,,,,,,,,,,
1521,2011,48.0,"0.108,274.38,","68.76,","10.10,",39.43,,,,,,,,,,,,,,,,
1522,2011,49.0,"0.096,273.05,","72.54,","9.86,",41.2,,,,,,,,,,,,,,,,
1523,2011,50.0,"0.086,272.05,","74.27,","7.51,",40.89,,,,,,,,,,,,,,,,
1524,2011,51.0,"0.077,270.44,","72.58,","7.23,",39.91,,,,,,,,,,,,,,,,
1525,2011,52.0,"0.069,268.51,","65.16,","11.31,",38.23,,,,,,,,,,,,,,,,
1526,2012,1.0,"0.059,266.26,","51.60,","19.07,",35.33,,,,,,,,,,,,,,,,
1527,2012,2.0,"0.052,264.25,","43.16,","28.40,",35.78,,,,,,,,,,,,,,,,
1528,2012,3.0,"0.048,262.25,","39.73,","37.43,",38.58,,,,,,,,,,,,,,,,
1529,2012,4.0,"0.042,260.81,","33.81,","43.42,",38.62,,,,,,,,,,,,,,,,
1530,2012,5.0,"0.040,260.03,","30.15,","48.65,",39.4,,,,,,,,,,,,,,,,
1531,2012,6.0,"0.038,260.03,","26.66,","53.52,",40.09,,,,,,,,,,,,,,,,
1532,2012,7.0,"0.037,260.76,","22.90,","56.29,",39.59,,,,,,,,,,,,,,,,
1533,2012,8.0,"0.040,262.27,","23.61,","58.36,",40.98,,,,,,,,,,,,,,,,
1534,2012,9.0,"0.046,264.55,","25.01,","60.10,",42.55,,,,,,,,,,,,,,,,
1535,2012,10.0,"0.056,268.29,","25.93,","57.26,",41.6,,,,,,,,,,,,,,,,
1536,2012,11.0,"0.075,273.27,","31.43,","47.18,",39.3,,,,,,,,,,,,,,,,
1537,2012,12.0,"0.100,277.82,","37.19,","42.23,",39.71,,,,,,,,,,,,,,,,
1538,2012,13.0,"0.126,281.77,","39.97,","37.50,",38.74,,,,,,,,,,,,,,,,
1539,2012,14.0,"0.156,285.45,","42.30,","31.66,",36.98,,,,,,,,,,,,,,,,
1540,2012,15.0,"0.195,288.66,","48.49,","27.43,",37.96,,,,,,,,,,,,,,,,
1541,2012,16.0,"0.243,291.54,","56.10,","22.75,",39.42,,,,,,,,,,,,,,,,
1542,2012,17.0,"0.295,294.16,","64.13,","16.14,",40.13,,,,,,,,,,,,,,,,
1543,2012,18.0,"0.339,295.85,","68.80,","14.48,",41.64,,,,,,,,,,,,,,,,
1544,2012,19.0,"0.374,296.83,","69.84,","16.92,",43.38,,,,,,,,,,,,,,,,
1545,2012,20.0,"0.399,296.96,","68.20,","25.48,",46.84,,,,,,,,,,,,,,,,
1546,2012,21.0,"0.413,296.58,","62.94,","36.04,",49.49,,,,,,,,,,,,,,,,
1547,2012,22.0,"0.444,298.36,","67.84,","25.66,",46.75,,,,,,,,,,,,,,,,
1548,2012,23.0,"0.457,298.99,","68.17,","24.82,",46.5,,,,,,,,,,,,,,,,
1549,2012,24.0,"0.462,299.40,","67.47,","23.84,",45.65,,,,,,,,,,,,,,,,
1550,2012,25.0,"0.465,299.93,","67.46,","20.31,",43.88,,,,,,,,,,,,,,,,
1551,2012,26.0,"0.464,300.23,","66.52,","19.09,",42.81,,,,,,,,,,,,,,,,
1552,2012,27.0,"0.449,300.35,","59.19,","20.90,",40.05,,,,,,,,,,,,,,,,
1553,2012,28.0,"0.445,300.58,","62.13,","18.99,",40.56,,,,,,,,,,,,,,,,
1554,2012,29.0,"0.434,300.47,","60.36,","17.51,",38.93,,,,,,,,,,,,,,,,
1555,2012,30.0,"0.424,300.37,","58.64,","15.63,",37.13,,,,,,,,,,,,,,,,
1556,2012,31.0,"0.414,300.13,","56.63,","14.77,",35.7,,,,,,,,,,,,,,,,
1557,2012,32.0,"0.402,299.71,","54.04,","14.94,",34.49,,,,,,,,,,,,,,,,
1558,2012,33.0,"0.391,299.09,","53.08,","15.59,",34.34,,,,,,,,,,,,,,,,
1559,2012,34.0,"0.380,298.41,","53.15,","16.22,",34.68,,,,,,,,,,,,,,,,
1560,2012,35.0,"0.372,297.71,","57.78,","15.09,",36.43,,,,,,,,,,,,,,,,
1561,2012,36.0,"0.363,297.30,","63.58,","9.25,",36.42,,,,,,,,,,,,,,,,
1562,2012,37.0,"0.345,296.65,","65.18,","5.19,",35.19,,,,,,,,,,,,,,,,
1563,2012,38.0,"0.323,295.50,","62.15,","3.08,",32.62,,,,,,,,,,,,,,,,
1564,2012,39.0,"0.297,293.78,","57.75,","2.80,",30.27,,,,,,,,,,,,,,,,
1565,2012,40.0,"0.275,291.87,","55.69,","2.87,",29.28,,,,,,,,,,,,,,,,
1566,2012,41.0,"0.258,290.36,","58.37,","0.89,",29.63,,,,,,,,,,,,,,,,
1567,2012,42.0,"0.239,288.07,","61.63,","1.57,",31.6,,,,,,,,,,,,,,,,
1568,2012,43.0,"0.216,285.14,","63.46,","7.23,",35.34,,,,,,,,,,,,,,,,
1569,2012,44.0,"0.192,282.31,","63.88,","7.73,",35.81,,,,,,,,,,,,,,,,
1570,2012,45.0,"0.166,278.50,","61.50,","17.11,",39.3,,,,,,,,,,,,,,,,
1571,2012,46.0,"0.138,274.42,","57.69,","29.09,",43.39,,,,,,,,,,,,,,,,
1572,2012,47.0,"0.110,269.71,","52.87,","42.81,",47.84,,,,,,,,,,,,,,,,
1573,2012,48.0,"0.085,263.25,","46.08,","64.95,",55.52,,,,,,,,,,,,,,,,
1574,2012,49.0,"0.064,255.63,","38.12,","83.22,",60.67,,,,,,,,,,,,,,,,
1575,2012,50.0,"0.050,249.28,","31.29,","90.82,",61.06,,,,,,,,,,,,,,,,
1576,2012,51.0,"0.040,244.89,","25.95,","93.04,",59.49,,,,,,,,,,,,,,,,
1577,2012,52.0,"0.033,243.41,","19.55,","91.97,",55.76,,,,,,,,,,,,,,,,
1578,2013,1.0,"0.026,243.42,","11.57,","90.40,",50.98,,,,,,,,,,,,,,,,
1579,2013,2.0,"0.026,244.00,","12.67,","90.28,",51.47,,,,,,,,,,,,,,,,
1580,2013,3.0,"0.026,244.53,","15.94,","90.51,",53.23,,,,,,,,,,,,,,,,
1581,2013,4.0,"0.025,245.16,","16.79,","89.15,",52.97,,,,,,,,,,,,,,,,
1582,2013,5.0,"0.026,247.64,","17.46,","84.66,",51.06,,,,,,,,,,,,,,,,
1583,2013,6.0,"0.027,250.82,","16.92,","80.39,",48.66,,,,,,,,,,,,,,,,
1584,2013,7.0,"0.031,254.67,","18.06,","74.81,",46.43,,,,,,,,,,,,,,,,
1585,2013,8.0,"0.038,258.60,","21.43,","70.16,",45.79,,,,,,,,,,,,,,,,
1586,2013,9.0,"0.049,261.77,","25.70,","69.63,",47.66,,,,,,,,,,,,,,,,
1587,2013,10.0,"0.061,265.06,","27.90,","68.76,",48.33,,,,,,,,,,,,,,,,
1588,2013,11.0,"0.076,268.44,","31.17,","65.40,",48.28,,,,,,,,,,,,,,,,
1589,2013,12.0,"0.098,271.66,","35.34,","66.18,",50.76,,,,,,,,,,,,,,,,
1590,2013,13.0,"0.124,276.23,","38.29,","62.10,",50.2,,,,,,,,,,,,,,,,
1591,2013,14.0,"0.156,281.17,","41.80,","55.44,",48.62,,,,,,,,,,,,,,,,
1592,2013,15.0,"0.199,285.92,","49.94,","46.36,",48.15,,,,,,,,,,,,,,,,
1593,2013,16.0,"0.249,290.46,","58.71,","30.73,",44.72,,,,,,,,,,,,,,,,
1594,2013,17.0,"0.298,294.13,","65.19,","16.20,",40.7,,,,,,,,,,,,,,,,
1595,2013,18.0,"0.341,296.24,","68.83,","11.26,",40.05,,,,,,,,,,,,,,,,
1596,2013,19.0,"0.372,297.10,","68.26,","14.67,",41.47,,,,,,,,,,,,,,,,
1597,2013,20.0,"0.400,297.47,","67.84,","21.05,",44.44,,,,,,,,,,,,,,,,
1598,2013,21.0,"0.426,297.42,","68.53,","28.30,",48.42,,,,,,,,,,,,,,,,
1599,2013,22.0,"0.447,297.24,","69.07,","34.94,",52.01,,,,,,,,,,,,,,,,
1600,2013,23.0,"0.467,297.02,","73.38,","40.98,",57.18,,,,,,,,,,,,,,,,
1601,2013,24.0,"0.482,296.94,","78.55,","44.29,",61.42,,,,,,,,,,,,,,,,
1602,2013,25.0,"0.491,297.04,","82.84,","44.71,",63.77,,,,,,,,,,,,,,,,
1603,2013,26.0,"0.491,297.08,","82.57,","45.99,",64.28,,,,,,,,,,,,,,,,
1604,2013,27.0,"0.483,296.95,","80.08,","50.73,",65.4,,,,,,,,,,,,,,,,
1605,2013,28.0,"0.470,296.61,","76.49,","55.45,",65.97,,,,,,,,,,,,,,,,
1606,2013,29.0,"0.461,296.64,","75.61,","54.88,",65.24,,,,,,,,,,,,,,,,
1607,2013,30.0,"0.452,296.68,","74.28,","53.35,",63.82,,,,,,,,,,,,,,,,
1608,2013,31.0,"0.439,296.74,","71.14,","50.99,",61.07,,,,,,,,,,,,,,,,
1609,2013,32.0,"0.424,296.90,","67.13,","45.63,",56.38,,,,,,,,,,,,,,,,
1610,2013,33.0,"0.400,295.98,","58.82,","51.68,",55.25,,,,,,,,,,,,,,,,
1611,2013,34.0,"0.369,294.42,","46.73,","64.31,",55.52,,,,,,,,,,,,,,,,
1612,2013,35.0,"0.332,291.91,","34.82,","80.22,",57.52,,,,,,,,,,,,,,,,
1613,2013,36.0,"0.300,289.64,","29.27,","84.48,",56.87,,,,,,,,,,,,,,,,
1614,2013,37.0,"0.274,287.76,","26.99,","85.78,",56.38,,,,,,,,,,,,,,,,
1615,2013,38.0,"0.255,286.27,","26.48,","86.01,",56.25,,,,,,,,,,,,,,,,
1616,2013,39.0,"0.237,285.18,","26.26,","83.62,",54.94,,,,,,,,,,,,,,,,
1617,2013,40.0,"0.224,284.52,","28.40,","77.39,",52.89,,,,,,,,,,,,,,,,
1618,2013,41.0,"0.212,284.09,","33.21,","57.55,",45.38,,,,,,,,,,,,,,,,
1619,2013,42.0,"0.204,283.74,","42.59,","35.28,",38.94,,,,,,,,,,,,,,,,
1620,2013,43.0,"0.188,282.70,","47.48,","26.99,",37.24,,,,,,,,,,,,,,,,
1621,2013,44.0,"0.175,281.89,","53.61,","9.32,",31.46,,,,,,,,,,,,,,,,
1622,2013,45.0,"0.167,281.05,","62.13,","2.50,",32.32,,,,,,,,,,,,,,,,
1623,2013,46.0,"0.152,278.39,","67.22,","6.43,",36.82,,,,,,,,,,,,,,,,
1624,2013,47.0,"0.139,276.22,","74.64,","8.44,",41.54,,,,,,,,,,,,,,,,
1625,2013,48.0,"0.123,274.32,","78.13,","10.66,",44.39,,,,,,,,,,,,,,,,
1626,2013,49.0,"0.113,272.78,","81.97,","11.41,",46.69,,,,,,,,,,,,,,,,
1627,2013,50.0,"0.107,271.36,","85.82,","10.81,",48.32,,,,,,,,,,,,,,,,
1628,2013,51.0,"0.096,269.64,","84.38,","11.01,",47.69,,,,,,,,,,,,,,,,
1629,2013,52.0,"0.087,267.69,","79.54,","14.74,",47.14,,,,,,,,,,,,,,,,
1630,2014,1.0,"0.078,265.48,","70.97,","21.58,",46.27,,,,,,,,,,,,,,,,
1631,2014,2.0,"0.069,262.84,","60.71,","32.74,",46.72,,,,,,,,,,,,,,,,
1632,2014,3.0,"0.061,261.18,","52.93,","40.45,",46.69,,,,,,,,,,,,,,,,
1633,2014,4.0,"0.057,260.83,","47.63,","42.72,",45.17,,,,,,,,,,,,,,,,
1634,2014,5.0,"0.058,261.73,","45.77,","42.74,",44.26,,,,,,,,,,,,,,,,
1635,2014,6.0,"0.065,264.15,","46.82,","40.46,",43.64,,,,,,,,,,,,,,,,
1636,2014,7.0,"0.079,267.37,","52.05,","35.49,",43.77,,,,,,,,,,,,,,,,
1637,2014,8.0,"0.101,272.02,","62.52,","26.80,",44.66,,,,,,,,,,,,,,,,
1638,2014,9.0,"0.133,276.70,","75.09,","19.03,",47.06,,,,,,,,,,,,,,,,
1639,2014,10.0,"0.167,280.67,","85.63,","13.36,",49.49,,,,,,,,,,,,,,,,
1640,2014,11.0,"0.197,283.67,","90.99,","7.59,",49.29,,,,,,,,,,,,,,,,
1641,2014,12.0,"0.222,286.00,","93.39,","9.18,",51.28,,,,,,,,,,,,,,,,
1642,2014,13.0,"0.245,287.69,","93.29,","10.35,",51.82,,,,,,,,,,,,,,,,
1643,2014,14.0,"0.271,289.09,","92.33,","11.12,",51.73,,,,,,,,,,,,,,,,
1644,2014,15.0,"0.301,290.17,","91.33,","17.01,",54.17,,,,,,,,,,,,,,,,
1645,2014,16.0,"0.333,291.12,","89.85,","26.49,",58.17,,,,,,,,,,,,,,,,
1646,2014,17.0,"0.369,292.11,","89.74,","32.95,",61.35,,,,,,,,,,,,,,,,
1647,2014,18.0,"0.398,292.96,","88.62,","39.51,",64.07,,,,,,,,,,,,,,,,
1648,2014,19.0,"0.423,293.75,","87.03,","44.29,",65.66,,,,,,,,,,,,,,,,
1649,2014,20.0,"0.443,294.26,","85.07,","49.40,",67.24,,,,,,,,,,,,,,,,
1650,2014,21.0,"0.461,294.76,","83.98,","51.94,",67.96,,,,,,,,,,,,,,,,
1651,2014,22.0,"0.470,294.81,","80.81,","56.38,",68.59,,,,,,,,,,,,,,,,
1652,2014,23.0,"0.488,295.48,","84.60,","54.35,",69.48,,,,,,,,,,,,,,,,
1653,2014,24.0,"0.501,295.88,","88.62,","53.68,",71.15,,,,,,,,,,,,,,,,
1654,2014,25.0,"0.504,296.11,","89.42,","53.39,",71.4,,,,,,,,,,,,,,,,
1655,2014,26.0,"0.500,296.16,","87.33,","54.48,",70.9,,,,,,,,,,,,,,,,
1656,2014,27.0,"0.498,296.44,","87.52,","55.23,",71.38,,,,,,,,,,,,,,,,
1657,2014,28.0,"0.493,296.75,","87.98,","53.77,",70.87,,,,,,,,,,,,,,,,
1658,2014,29.0,"0.484,297.16,","86.49,","49.05,",67.77,,,,,,,,,,,,,,,,
1659,2014,30.0,"0.474,297.56,","84.57,","43.03,",63.8,,,,,,,,,,,,,,,,
1660,2014,31.0,"0.463,297.80,","82.71,","38.05,",60.38,,,,,,,,,,,,,,,,
1661,2014,32.0,"0.454,297.88,","82.38,","33.43,",57.9,,,,,,,,,,,,,,,,
1662,2014,33.0,"0.439,297.69,","79.69,","30.34,",55.01,,,,,,,,,,,,,,,,
1663,2014,34.0,"0.421,297.42,","76.75,","26.65,",51.7,,,,,,,,,,,,,,,,
1664,2014,35.0,"0.402,296.70,","75.07,","25.38,",50.23,,,,,,,,,,,,,,,,
1665,2014,36.0,"0.383,295.64,","74.63,","24.04,",49.33,,,,,,,,,,,,,,,,
1666,2014,37.0,"0.363,294.54,","74.75,","21.40,",48.07,,,,,,,,,,,,,,,,
1667,2014,38.0,"0.338,293.16,","70.67,","19.24,",44.96,,,,,,,,,,,,,,,,
1668,2014,39.0,"0.308,290.84,","63.81,","25.18,",44.49,,,,,,,,,,,,,,,,
1669,2014,40.0,"0.278,288.34,","57.49,","33.40,",45.44,,,,,,,,,,,,,,,,
1670,2014,41.0,"0.249,286.22,","53.45,","31.48,",42.46,,,,,,,,,,,,,,,,
1671,2014,42.0,"0.218,284.07,","50.55,","31.86,",41.21,,,,,,,,,,,,,,,,
1672,2014,43.0,"0.187,281.89,","47.49,","34.74,",41.11,,,,,,,,,,,,,,,,
1673,2014,44.0,"0.156,279.09,","43.44,","32.87,",38.15,,,,,,,,,,,,,,,,
1674,2014,45.0,"0.128,276.02,","38.79,","33.23,",36.01,,,,,,,,,,,,,,,,
