,Mean,data,for,UKR,Province=,19:,"Rivne,",from,1981,to,2017<br>The,data.1,below,were,extracted,from.1,weekly,files,like:,"../AVHRR_VHP/4km/ts_L1_v1/ByWeek/VHP_L1_Mean_198135.txt<br><tt><pre>year,week,,","provinceID,","SMN,SMT,VCI,TCI,VHI"
1399,2009,30.0,"0.467,295.75,","85.36,","36.54,",60.95,,,,,,,,,,,,,,,,
1400,2009,31.0,"0.463,295.82,","86.04,","35.14,",60.59,,,,,,,,,,,,,,,,
1401,2009,32.0,"0.460,296.05,","86.12,","30.24,",58.18,,,,,,,,,,,,,,,,
1402,2009,33.0,"0.447,295.89,","82.74,","27.71,",55.23,,,,,,,,,,,,,,,,
1403,2009,34.0,"0.430,295.65,","77.43,","22.31,",49.87,,,,,,,,,,,,,,,,
1404,2009,35.0,"0.412,295.31,","72.57,","14.88,",43.72,,,,,,,,,,,,,,,,
1405,2009,36.0,"0.388,294.38,","68.05,","12.80,",40.43,,,,,,,,,,,,,,,,
1406,2009,37.0,"0.366,292.96,","65.28,","13.67,",39.48,,,,,,,,,,,,,,,,
1407,2009,38.0,"0.341,290.91,","61.45,","20.84,",41.15,,,,,,,,,,,,,,,,
1408,2009,39.0,"0.313,288.78,","56.21,","26.45,",41.33,,,,,,,,,,,,,,,,
1409,2009,40.0,"0.284,286.61,","50.14,","30.86,",40.5,,,,,,,,,,,,,,,,
1410,2009,41.0,"0.248,283.78,","43.28,","40.38,",41.83,,,,,,,,,,,,,,,,
1411,2009,42.0,"0.210,280.45,","35.97,","55.45,",45.71,,,,,,,,,,,,,,,,
1412,2009,43.0,"0.178,277.55,","31.15,","62.32,",46.73,,,,,,,,,,,,,,,,
1413,2009,44.0,"0.158,275.42,","31.89,","55.10,",43.49,,,,,,,,,,,,,,,,
1414,2009,45.0,"0.142,273.62,","34.25,","47.20,",40.73,,,,,,,,,,,,,,,,
1415,2009,46.0,"0.131,271.68,","39.12,","44.03,",41.58,,,,,,,,,,,,,,,,
1416,2009,47.0,"0.120,269.16,","43.13,","46.88,",45.01,,,,,,,,,,,,,,,,
1417,2009,48.0,"0.109,266.15,","45.05,","54.70,",49.88,,,,,,,,,,,,,,,,
1418,2009,49.0,"0.100,262.01,","43.51,","67.50,",55.5,,,,,,,,,,,,,,,,
1419,2009,50.0,"0.093,258.91,","42.18,","74.45,",58.31,,,,,,,,,,,,,,,,
1420,2009,51.0,"0.084,256.19,","39.62,","80.73,",60.17,,,,,,,,,,,,,,,,
1421,2009,52.0,"0.077,254.57,","37.86,","82.78,",60.32,,,,,,,,,,,,,,,,
1422,2010,1.0,"0.061,255.22,","28.16,","76.48,",52.32,,,,,,,,,,,,,,,,
1423,2010,2.0,"0.058,255.41,","26.69,","75.33,",51.01,,,,,,,,,,,,,,,,
1424,2010,3.0,"0.054,255.35,","23.97,","77.41,",50.69,,,,,,,,,,,,,,,,
1425,2010,4.0,"0.052,255.55,","21.60,","79.34,",50.47,,,,,,,,,,,,,,,,
1426,2010,5.0,"0.054,256.48,","20.94,","78.70,",49.82,,,,,,,,,,,,,,,,
1427,2010,6.0,"0.057,258.14,","19.54,","75.34,",47.44,,,,,,,,,,,,,,,,
1428,2010,7.0,"0.061,260.28,","19.21,","71.87,",45.54,,,,,,,,,,,,,,,,
1429,2010,8.0,"0.069,263.30,","21.80,","68.30,",45.05,,,,,,,,,,,,,,,,
1430,2010,9.0,"0.083,267.17,","27.19,","61.89,",44.54,,,,,,,,,,,,,,,,
1431,2010,10.0,"0.104,270.95,","34.94,","54.69,",44.81,,,,,,,,,,,,,,,,
1432,2010,11.0,"0.126,274.89,","40.24,","44.39,",42.31,,,,,,,,,,,,,,,,
1433,2010,12.0,"0.149,278.45,","44.24,","40.94,",42.59,,,,,,,,,,,,,,,,
1434,2010,13.0,"0.173,281.57,","47.46,","37.40,",42.43,,,,,,,,,,,,,,,,
1435,2010,14.0,"0.203,284.77,","52.04,","29.19,",40.61,,,,,,,,,,,,,,,,
1436,2010,15.0,"0.234,287.34,","56.68,","23.09,",39.89,,,,,,,,,,,,,,,,
1437,2010,16.0,"0.266,289.11,","60.16,","22.94,",41.55,,,,,,,,,,,,,,,,
1438,2010,17.0,"0.294,290.33,","60.48,","28.33,",44.4,,,,,,,,,,,,,,,,
1439,2010,18.0,"0.320,291.32,","59.04,","33.06,",46.05,,,,,,,,,,,,,,,,
1440,2010,19.0,"0.347,292.10,","58.49,","38.31,",48.4,,,,,,,,,,,,,,,,
1441,2010,20.0,"0.377,292.73,","60.77,","42.94,",51.85,,,,,,,,,,,,,,,,
1442,2010,21.0,"0.409,293.30,","65.77,","44.50,",55.14,,,,,,,,,,,,,,,,
1443,2010,22.0,"0.440,293.91,","73.43,","41.94,",57.69,,,,,,,,,,,,,,,,
1444,2010,23.0,"0.468,294.62,","81.73,","36.17,",58.95,,,,,,,,,,,,,,,,
1445,2010,24.0,"0.483,295.24,","84.78,","29.68,",57.23,,,,,,,,,,,,,,,,
1446,2010,25.0,"0.490,295.85,","86.65,","23.96,",55.31,,,,,,,,,,,,,,,,
1447,2010,26.0,"0.490,296.55,","86.79,","17.55,",52.17,,,,,,,,,,,,,,,,
1448,2010,27.0,"0.489,297.22,","87.49,","11.94,",49.72,,,,,,,,,,,,,,,,
1449,2010,28.0,"0.480,297.36,","86.23,","11.32,",48.78,,,,,,,,,,,,,,,,
1450,2010,29.0,"0.470,297.33,","83.86,","13.27,",48.57,,,,,,,,,,,,,,,,
1451,2010,30.0,"0.467,297.78,","85.78,","12.04,",48.91,,,,,,,,,,,,,,,,
1452,2010,31.0,"0.462,297.71,","85.92,","12.55,",49.23,,,,,,,,,,,,,,,,
1453,2010,32.0,"0.454,297.12,","83.54,","16.86,",50.2,,,,,,,,,,,,,,,,
1454,2010,33.0,"0.446,296.14,","82.94,","23.95,",53.45,,,,,,,,,,,,,,,,
1455,2010,34.0,"0.436,294.65,","81.48,","34.91,",58.19,,,,,,,,,,,,,,,,
1456,2010,35.0,"0.421,292.79,","78.80,","47.61,",63.2,,,,,,,,,,,,,,,,
1457,2010,36.0,"0.407,290.99,","78.42,","53.06,",65.74,,,,,,,,,,,,,,,,
1458,2010,37.0,"0.399,289.97,","81.95,","47.31,",64.63,,,,,,,,,,,,,,,,
1459,2010,38.0,"0.385,288.59,","82.99,","47.74,",65.37,,,,,,,,,,,,,,,,
1460,2010,39.0,"0.372,287.36,","84.78,","43.63,",64.21,,,,,,,,,,,,,,,,
1461,2010,40.0,"0.357,285.77,","85.35,","41.11,",63.23,,,,,,,,,,,,,,,,
1462,2010,41.0,"0.331,283.65,","84.43,","42.26,",63.35,,,,,,,,,,,,,,,,
1463,2010,42.0,"0.299,281.97,","81.22,","40.68,",60.95,,,,,,,,,,,,,,,,
1464,2010,43.0,"0.268,280.89,","77.53,","34.81,",56.17,,,,,,,,,,,,,,,,
1465,2010,44.0,"0.240,279.74,","76.34,","22.21,",49.27,,,,,,,,,,,,,,,,
1466,2010,45.0,"0.213,277.80,","74.68,","19.41,",47.04,,,,,,,,,,,,,,,,
1467,2010,46.0,"0.185,275.22,","70.61,","23.61,",47.11,,,,,,,,,,,,,,,,
1468,2010,47.0,"0.153,271.98,","63.81,","31.61,",47.71,,,,,,,,,,,,,,,,
1469,2010,48.0,"0.120,267.98,","51.69,","45.00,",48.34,,,,,,,,,,,,,,,,
1470,2010,49.0,"0.098,264.08,","42.04,","56.62,",49.33,,,,,,,,,,,,,,,,
1471,2010,50.0,"0.085,261.05,","35.77,","62.32,",49.04,,,,,,,,,,,,,,,,
1472,2010,51.0,"0.073,258.73,","29.97,","65.79,",47.88,,,,,,,,,,,,,,,,
1473,2010,52.0,"0.066,257.60,","27.97,","66.44,",47.21,,,,,,,,,,,,,,,,
1474,2011,1.0,"0.057,256.85,","23.59,","67.98,",45.78,,,,,,,,,,,,,,,,
1475,2011,2.0,"0.052,257.19,","21.23,","67.04,",44.14,,,,,,,,,,,,,,,,
1476,2011,3.0,"0.051,258.39,","20.34,","63.73,",42.03,,,,,,,,,,,,,,,,
1477,2011,4.0,"0.052,259.94,","21.75,","60.44,",41.09,,,,,,,,,,,,,,,,
1478,2011,5.0,"0.060,261.85,","25.03,","57.63,",41.33,,,,,,,,,,,,,,,,
1479,2011,6.0,"0.067,263.31,","25.97,","57.37,",41.67,,,,,,,,,,,,,,,,
1480,2011,7.0,"0.080,265.35,","29.77,","54.58,",42.18,,,,,,,,,,,,,,,,
1481,2011,8.0,"0.091,267.52,","33.88,","52.89,",43.39,,,,,,,,,,,,,,,,
1482,2011,9.0,"0.109,269.78,","41.07,","50.83,",45.95,,,,,,,,,,,,,,,,
1483,2011,10.0,"0.137,273.11,","51.63,","44.28,",47.96,,,,,,,,,,,,,,,,
1484,2011,11.0,"0.168,276.16,","60.90,","37.67,",49.29,,,,,,,,,,,,,,,,
1485,2011,12.0,"0.201,279.20,","69.27,","36.84,",53.06,,,,,,,,,,,,,,,,
1486,2011,13.0,"0.227,281.92,","73.41,","35.25,",54.33,,,,,,,,,,,,,,,,
1487,2011,14.0,"0.246,284.16,","73.25,","33.90,",53.57,,,,,,,,,,,,,,,,
1488,2011,15.0,"0.269,286.76,","74.17,","28.52,",51.35,,,,,,,,,,,,,,,,
1489,2011,16.0,"0.294,289.04,","73.96,","23.68,",48.82,,,,,,,,,,,,,,,,
1490,2011,17.0,"0.320,290.86,","73.16,","22.54,",47.85,,,,,,,,,,,,,,,,
1491,2011,18.0,"0.347,292.50,","71.87,","19.99,",45.93,,,,,,,,,,,,,,,,
1492,2011,19.0,"0.377,293.75,","72.35,","19.81,",46.08,,,,,,,,,,,,,,,,
1493,2011,20.0,"0.407,294.95,","75.23,","18.05,",46.64,,,,,,,,,,,,,,,,
1494,2011,21.0,"0.432,295.72,","76.97,","17.65,",47.31,,,,,,,,,,,,,,,,
1495,2011,22.0,"0.450,296.31,","78.26,","16.55,",47.4,,,,,,,,,,,,,,,,
1496,2011,23.0,"0.456,296.54,","75.61,","16.25,",45.93,,,,,,,,,,,,,,,,
1497,2011,24.0,"0.451,295.86,","67.91,","22.76,",45.33,,,,,,,,,,,,,,,,
1498,2011,25.0,"0.448,295.50,","64.38,","27.66,",46.02,,,,,,,,,,,,,,,,
1499,2011,26.0,"0.447,295.57,","63.95,","28.17,",46.06,,,,,,,,,,,,,,,,
1500,2011,27.0,"0.446,295.55,","64.17,","30.26,",47.21,,,,,,,,,,,,,,,,
1501,2011,28.0,"0.446,295.73,","66.66,","29.91,",48.28,,,,,,,,,,,,,,,,
1502,2011,29.0,"0.447,295.92,","70.66,","30.22,",50.44,,,,,,,,,,,,,,,,
1503,2011,30.0,"0.450,295.92,","75.90,","34.26,",55.08,,,,,,,,,,,,,,,,
1504,2011,31.0,"0.451,295.79,","79.33,","35.48,",57.4,,,,,,,,,,,,,,,,
1505,2011,32.0,"0.453,295.70,","82.98,","34.54,",58.76,,,,,,,,,,,,,,,,
1506,2011,33.0,"0.454,295.72,","87.77,","29.58,",58.68,,,,,,,,,,,,,,,,
1507,2011,34.0,"0.452,295.63,","90.68,","22.04,",56.36,,,,,,,,,,,,,,,,
1508,2011,35.0,"0.445,295.32,","91.12,","14.24,",52.68,,,,,,,,,,,,,,,,
1509,2011,36.0,"0.433,294.78,","90.91,","7.62,",49.26,,,,,,,,,,,,,,,,
1510,2011,37.0,"0.415,293.80,","89.30,","3.93,",46.62,,,,,,,,,,,,,,,,
1511,2011,38.0,"0.396,292.47,","87.52,","2.92,",45.22,,,,,,,,,,,,,,,,
1512,2011,39.0,"0.373,290.48,","84.46,","6.00,",45.23,,,,,,,,,,,,,,,,
1513,2011,40.0,"0.345,288.14,","79.31,","12.93,",46.12,,,,,,,,,,,,,,,,
1514,2011,41.0,"0.320,285.88,","78.39,","15.68,",47.03,,,,,,,,,,,,,,,,
1515,2011,42.0,"0.298,284.22,","80.46,","17.96,",49.21,,,,,,,,,,,,,,,,
1516,2011,43.0,"0.274,282.49,","80.39,","21.31,",50.85,,,,,,,,,,,,,,,,
1517,2011,44.0,"0.251,281.07,","82.01,","12.22,",47.11,,,,,,,,,,,,,,,,
1518,2011,45.0,"0.226,279.41,","82.04,","8.89,",45.47,,,,,,,,,,,,,,,,
1519,2011,46.0,"0.201,277.38,","80.38,","11.30,",45.84,,,,,,,,,,,,,,,,
1520,2011,47.0,"0.181,275.70,","80.12,","11.80,",45.96,,,,,,,,,,,,,,,,
1521,2011,48.0,"0.164,273.88,","78.74,","15.07,",46.9,,,,,,,,,,,,,,,,
1522,2011,49.0,"0.154,272.58,","78.11,","15.35,",46.73,,,,,,,,,,,,,,,,
1523,2011,50.0,"0.145,271.80,","77.82,","10.97,",44.39,,,,,,,,,,,,,,,,
1524,2011,51.0,"0.137,270.58,","77.73,","8.81,",43.27,,,,,,,,,,,,,,,,
1525,2011,52.0,"0.129,268.77,","77.38,","13.00,",45.19,,,,,,,,,,,,,,,,
1526,2012,1.0,"0.115,266.42,","74.37,","21.92,",48.14,,,,,,,,,,,,,,,,
1527,2012,2.0,"0.103,263.72,","69.91,","34.66,",52.28,,,,,,,,,,,,,,,,
1528,2012,3.0,"0.096,261.26,","64.47,","48.56,",56.52,,,,,,,,,,,,,,,,
1529,2012,4.0,"0.090,259.72,","54.60,","60.31,",57.45,,,,,,,,,,,,,,,,
1530,2012,5.0,"0.088,259.37,","45.64,","68.09,",56.87,,,,,,,,,,,,,,,,
1531,2012,6.0,"0.085,259.89,","37.36,","72.29,",54.82,,,,,,,,,,,,,,,,
1532,2012,7.0,"0.084,261.03,","32.58,","74.45,",53.51,,,,,,,,,,,,,,,,
1533,2012,8.0,"0.095,263.48,","35.85,","72.67,",54.25,,,,,,,,,,,,,,,,
1534,2012,9.0,"0.106,266.21,","39.26,","69.33,",54.29,,,,,,,,,,,,,,,,
1535,2012,10.0,"0.124,270.00,","45.01,","60.84,",52.92,,,,,,,,,,,,,,,,
1536,2012,11.0,"0.155,274.50,","54.43,","47.59,",51.01,,,,,,,,,,,,,,,,
1537,2012,12.0,"0.180,277.61,","58.92,","46.52,",52.72,,,,,,,,,,,,,,,,
1538,2012,13.0,"0.206,280.23,","63.07,","46.23,",54.65,,,,,,,,,,,,,,,,
1539,2012,14.0,"0.229,282.83,","65.20,","44.32,",54.76,,,,,,,,,,,,,,,,
1540,2012,15.0,"0.258,285.17,","68.69,","43.65,",56.17,,,,,,,,,,,,,,,,
1541,2012,16.0,"0.295,287.64,","74.67,","38.45,",56.56,,,,,,,,,,,,,,,,
1542,2012,17.0,"0.334,289.97,","79.63,","32.52,",56.08,,,,,,,,,,,,,,,,
1543,2012,18.0,"0.369,291.44,","82.05,","32.00,",57.03,,,,,,,,,,,,,,,,
1544,2012,19.0,"0.396,292.32,","81.21,","36.19,",58.7,,,,,,,,,,,,,,,,
1545,2012,20.0,"0.413,292.51,","77.61,","46.01,",61.81,,,,,,,,,,,,,,,,
1546,2012,21.0,"0.420,292.18,","70.63,","56.90,",63.76,,,,,,,,,,,,,,,,
1547,2012,22.0,"0.472,293.93,","87.74,","41.98,",64.86,,,,,,,,,,,,,,,,
1548,2012,23.0,"0.484,294.54,","89.16,","37.16,",63.16,,,,,,,,,,,,,,,,
1549,2012,24.0,"0.489,294.91,","87.62,","33.29,",60.46,,,,,,,,,,,,,,,,
1550,2012,25.0,"0.494,295.32,","88.30,","29.86,",59.08,,,,,,,,,,,,,,,,
1551,2012,26.0,"0.495,295.62,","88.65,","27.80,",58.22,,,,,,,,,,,,,,,,
1552,2012,27.0,"0.493,296.25,","88.28,","22.31,",55.3,,,,,,,,,,,,,,,,
1553,2012,28.0,"0.491,296.57,","89.52,","20.12,",54.82,,,,,,,,,,,,,,,,
1554,2012,29.0,"0.480,296.40,","87.46,","24.39,",55.93,,,,,,,,,,,,,,,,
1555,2012,30.0,"0.473,296.27,","86.91,","29.97,",58.44,,,,,,,,,,,,,,,,
1556,2012,31.0,"0.470,296.18,","87.64,","30.67,",59.16,,,,,,,,,,,,,,,,
1557,2012,32.0,"0.460,295.77,","85.14,","33.47,",59.3,,,,,,,,,,,,,,,,
1558,2012,33.0,"0.451,295.14,","84.69,","37.06,",60.87,,,,,,,,,,,,,,,,
1559,2012,34.0,"0.439,294.20,","82.44,","41.42,",61.93,,,,,,,,,,,,,,,,
1560,2012,35.0,"0.432,293.24,","83.44,","42.00,",62.72,,,,,,,,,,,,,,,,
1561,2012,36.0,"0.430,292.86,","88.62,","30.73,",59.67,,,,,,,,,,,,,,,,
1562,2012,37.0,"0.420,292.14,","90.31,","22.90,",56.6,,,,,,,,,,,,,,,,
1563,2012,38.0,"0.401,290.95,","89.07,","20.93,",55.0,,,,,,,,,,,,,,,,
1564,2012,39.0,"0.378,289.23,","86.67,","21.76,",54.21,,,,,,,,,,,,,,,,
1565,2012,40.0,"0.353,287.49,","83.23,","21.41,",52.32,,,,,,,,,,,,,,,,
1566,2012,41.0,"0.328,285.82,","82.28,","17.65,",49.96,,,,,,,,,,,,,,,,
1567,2012,42.0,"0.296,283.60,","79.36,","24.75,",52.05,,,,,,,,,,,,,,,,
1568,2012,43.0,"0.263,280.77,","74.81,","36.15,",55.48,,,,,,,,,,,,,,,,
1569,2012,44.0,"0.230,277.90,","71.01,","36.67,",53.84,,,,,,,,,,,,,,,,
1570,2012,45.0,"0.191,274.84,","62.37,","39.54,",50.96,,,,,,,,,,,,,,,,
1571,2012,46.0,"0.152,271.54,","51.76,","45.26,",48.51,,,,,,,,,,,,,,,,
1572,2012,47.0,"0.118,267.87,","42.20,","53.99,",48.09,,,,,,,,,,,,,,,,
1573,2012,48.0,"0.098,264.13,","37.31,","64.12,",50.72,,,,,,,,,,,,,,,,
1574,2012,49.0,"0.085,260.98,","33.16,","69.51,",51.33,,,,,,,,,,,,,,,,
1575,2012,50.0,"0.074,258.97,","27.33,","69.45,",48.39,,,,,,,,,,,,,,,,
1576,2012,51.0,"0.067,257.38,","24.72,","68.63,",46.67,,,,,,,,,,,,,,,,
1577,2012,52.0,"0.062,256.73,","22.98,","66.88,",44.93,,,,,,,,,,,,,,,,
1578,2013,1.0,"0.057,256.81,","23.48,","64.85,",44.16,,,,,,,,,,,,,,,,
1579,2013,2.0,"0.057,257.11,","25.31,","63.43,",44.37,,,,,,,,,,,,,,,,
1580,2013,3.0,"0.057,257.14,","26.34,","64.45,",45.4,,,,,,,,,,,,,,,,
1581,2013,4.0,"0.054,256.55,","23.15,","69.75,",46.45,,,,,,,,,,,,,,,,
1582,2013,5.0,"0.051,256.80,","18.34,","74.17,",46.25,,,,,,,,,,,,,,,,
1583,2013,6.0,"0.050,258.10,","15.23,","74.80,",45.01,,,,,,,,,,,,,,,,
1584,2013,7.0,"0.052,259.96,","14.08,","73.57,",43.83,,,,,,,,,,,,,,,,
1585,2013,8.0,"0.055,261.77,","14.64,","74.10,",44.37,,,,,,,,,,,,,,,,
1586,2013,9.0,"0.062,263.08,","16.28,","76.52,",46.4,,,,,,,,,,,,,,,,
1587,2013,10.0,"0.069,264.42,","17.31,","78.29,",47.8,,,,,,,,,,,,,,,,
1588,2013,11.0,"0.079,265.74,","17.48,","80.01,",48.74,,,,,,,,,,,,,,,,
1589,2013,12.0,"0.094,267.07,","17.92,","85.72,",51.82,,,,,,,,,,,,,,,,
1590,2013,13.0,"0.113,269.75,","18.10,","88.35,",53.23,,,,,,,,,,,,,,,,
1591,2013,14.0,"0.138,273.42,","20.26,","89.65,",54.96,,,,,,,,,,,,,,,,
1592,2013,15.0,"0.177,278.17,","28.28,","85.50,",56.89,,,,,,,,,,,,,,,,
1593,2013,16.0,"0.235,283.86,","44.81,","66.65,",55.73,,,,,,,,,,,,,,,,
1594,2013,17.0,"0.286,288.13,","56.53,","49.35,",52.94,,,,,,,,,,,,,,,,
1595,2013,18.0,"0.330,290.86,","63.93,","37.62,",50.77,,,,,,,,,,,,,,,,
1596,2013,19.0,"0.363,292.29,","65.92,","35.97,",50.95,,,,,,,,,,,,,,,,
1597,2013,20.0,"0.391,293.42,","66.98,","35.22,",51.1,,,,,,,,,,,,,,,,
1598,2013,21.0,"0.414,294.07,","67.81,","36.39,",52.1,,,,,,,,,,,,,,,,
1599,2013,22.0,"0.434,294.51,","70.02,","35.82,",52.92,,,,,,,,,,,,,,,,
1600,2013,23.0,"0.454,295.00,","74.65,","32.30,",53.47,,,,,,,,,,,,,,,,
1601,2013,24.0,"0.469,295.28,","77.60,","29.10,",53.35,,,,,,,,,,,,,,,,
1602,2013,25.0,"0.481,295.67,","81.93,","25.70,",53.82,,,,,,,,,,,,,,,,
1603,2013,26.0,"0.480,295.83,","81.91,","25.22,",53.57,,,,,,,,,,,,,,,,
1604,2013,27.0,"0.470,295.62,","77.46,","29.41,",53.44,,,,,,,,,,,,,,,,
1605,2013,28.0,"0.456,295.40,","72.73,","33.98,",53.35,,,,,,,,,,,,,,,,
1606,2013,29.0,"0.453,295.58,","73.85,","34.77,",54.31,,,,,,,,,,,,,,,,
1607,2013,30.0,"0.453,295.83,","77.08,","35.50,",56.29,,,,,,,,,,,,,,,,
1608,2013,31.0,"0.447,295.74,","76.37,","36.24,",56.3,,,,,,,,,,,,,,,,
1609,2013,32.0,"0.439,295.54,","74.03,","36.66,",55.35,,,,,,,,,,,,,,,,
1610,2013,33.0,"0.431,294.86,","73.31,","41.12,",57.21,,,,,,,,,,,,,,,,
1611,2013,34.0,"0.415,293.62,","68.80,","49.35,",59.07,,,,,,,,,,,,,,,,
1612,2013,35.0,"0.390,291.61,","61.08,","63.36,",62.22,,,,,,,,,,,,,,,,
1613,2013,36.0,"0.362,289.53,","55.11,","70.16,",62.64,,,,,,,,,,,,,,,,
1614,2013,37.0,"0.338,287.61,","51.86,","73.15,",62.5,,,,,,,,,,,,,,,,
1615,2013,38.0,"0.319,285.81,","51.19,","78.11,",64.65,,,,,,,,,,,,,,,,
1616,2013,39.0,"0.298,284.51,","49.66,","76.58,",63.12,,,,,,,,,,,,,,,,
1617,2013,40.0,"0.284,283.60,","50.74,","66.92,",58.83,,,,,,,,,,,,,,,,
1618,2013,41.0,"0.270,282.69,","54.44,","54.18,",54.31,,,,,,,,,,,,,,,,
1619,2013,42.0,"0.258,282.06,","60.98,","39.94,",50.46,,,,,,,,,,,,,,,,
1620,2013,43.0,"0.236,280.73,","61.28,","36.12,",48.7,,,,,,,,,,,,,,,,
1621,2013,44.0,"0.209,279.26,","59.57,","25.86,",42.71,,,,,,,,,,,,,,,,
1622,2013,45.0,"0.182,277.44,","56.78,","21.78,",39.28,,,,,,,,,,,,,,,,
1623,2013,46.0,"0.159,275.11,","55.57,","24.30,",39.93,,,,,,,,,,,,,,,,
1624,2013,47.0,"0.143,273.31,","57.34,","24.76,",41.05,,,,,,,,,,,,,,,,
1625,2013,48.0,"0.135,272.17,","61.17,","24.02,",42.59,,,,,,,,,,,,,,,,
1626,2013,49.0,"0.133,271.56,","65.87,","20.71,",43.29,,,,,,,,,,,,,,,,
1627,2013,50.0,"0.133,271.26,","70.72,","14.02,",42.37,,,,,,,,,,,,,,,,
1628,2013,51.0,"0.128,270.83,","72.46,","8.91,",40.68,,,,,,,,,,,,,,,,
1629,2013,52.0,"0.123,270.11,","74.53,","8.68,",41.61,,,,,,,,,,,,,,,,
1630,2014,1.0,"0.118,268.91,","80.57,","11.26,",45.92,,,,,,,,,,,,,,,,
1631,2014,2.0,"0.112,267.11,","80.10,","18.66,",49.38,,,,,,,,,,,,,,,,
1632,2014,3.0,"0.109,265.97,","77.07,","25.38,",51.22,,,,,,,,,,,,,,,,
1633,2014,4.0,"0.112,266.02,","73.26,","29.57,",51.42,,,,,,,,,,,,,,,,
1634,2014,5.0,"0.121,267.55,","69.98,","29.71,",49.84,,,,,,,,,,,,,,,,
1635,2014,6.0,"0.139,270.60,","71.63,","23.53,",47.58,,,,,,,,,,,,,,,,
1636,2014,7.0,"0.164,274.16,","78.61,","13.65,",46.13,,,,,,,,,,,,,,,,
1637,2014,8.0,"0.192,277.33,","87.21,","6.83,",47.02,,,,,,,,,,,,,,,,
1638,2014,9.0,"0.217,279.85,","92.86,","3.43,",48.14,,,,,,,,,,,,,,,,
1639,2014,10.0,"0.238,282.02,","95.39,","2.46,",48.92,,,,,,,,,,,,,,,,
1640,2014,11.0,"0.257,283.72,","96.03,","1.62,",48.82,,,,,,,,,,,,,,,,
1641,2014,12.0,"0.274,285.11,","96.06,","5.59,",50.82,,,,,,,,,,,,,,,,
1642,2014,13.0,"0.288,286.18,","95.79,","10.10,",52.94,,,,,,,,,,,,,,,,
1643,2014,14.0,"0.304,287.21,","95.37,","11.92,",53.64,,,,,,,,,,,,,,,,
1644,2014,15.0,"0.324,288.19,","95.61,","16.12,",55.86,,,,,,,,,,,,,,,,
1645,2014,16.0,"0.346,289.22,","94.33,","22.51,",58.42,,,,,,,,,,,,,,,,
1646,2014,17.0,"0.369,290.12,","92.00,","31.30,",61.65,,,,,,,,,,,,,,,,
1647,2014,18.0,"0.391,290.93,","89.69,","38.30,",64.0,,,,,,,,,,,,,,,,
1648,2014,19.0,"0.411,291.56,","86.65,","45.21,",65.93,,,,,,,,,,,,,,,,
1649,2014,20.0,"0.425,291.88,","82.30,","53.30,",67.8,,,,,,,,,,,,,,,,
1650,2014,21.0,"0.439,292.37,","79.33,","55.29,",67.31,,,,,,,,,,,,,,,,
1651,2014,22.0,"0.450,292.60,","77.63,","56.00,",66.82,,,,,,,,,,,,,,,,
1652,2014,23.0,"0.468,293.39,","81.34,","49.27,",65.3,,,,,,,,,,,,,,,,
1653,2014,24.0,"0.476,293.80,","81.01,","45.57,",63.29,,,,,,,,,,,,,,,,
1654,2014,25.0,"0.477,294.27,","80.07,","41.66,",60.87,,,,,,,,,,,,,,,,
1655,2014,26.0,"0.473,294.63,","78.15,","39.10,",58.63,,,,,,,,,,,,,,,,
1656,2014,27.0,"0.472,295.28,","79.06,","33.50,",56.28,,,,,,,,,,,,,,,,
1657,2014,28.0,"0.464,295.68,","77.50,","30.73,",54.12,,,,,,,,,,,,,,,,
1658,2014,29.0,"0.459,296.23,","77.40,","26.47,",51.93,,,,,,,,,,,,,,,,
1659,2014,30.0,"0.455,296.65,","78.72,","25.17,",51.95,,,,,,,,,,,,,,,,
1660,2014,31.0,"0.450,296.46,","78.07,","27.15,",52.61,,,,,,,,,,,,,,,,
1661,2014,32.0,"0.446,295.98,","77.83,","30.81,",54.32,,,,,,,,,,,,,,,,
1662,2014,33.0,"0.442,295.40,","79.35,","33.63,",56.49,,,,,,,,,,,,,,,,
1663,2014,34.0,"0.438,294.83,","81.72,","32.75,",57.24,,,,,,,,,,,,,,,,
1664,2014,35.0,"0.433,293.91,","84.04,","32.73,",58.38,,,,,,,,,,,,,,,,
1665,2014,36.0,"0.428,292.77,","87.59,","31.61,",59.6,,,,,,,,,,,,,,,,
1666,2014,37.0,"0.417,291.84,","89.66,","25.75,",57.7,,,,,,,,,,,,,,,,
1667,2014,38.0,"0.399,290.84,","88.96,","21.25,",55.1,,,,,,,,,,,,,,,,
1668,2014,39.0,"0.372,288.74,","84.63,","26.96,",55.79,,,,,,,,,,,,,,,,
1669,2014,40.0,"0.344,286.37,","78.96,","33.97,",56.46,,,,,,,,,,,,,,,,
1670,2014,41.0,"0.315,284.49,","76.65,","31.99,",54.32,,,,,,,,,,,,,,,,
1671,2014,42.0,"0.285,282.70,","74.30,","33.18,",53.74,,,,,,,,,,,,,,,,
1672,2014,43.0,"0.252,280.69,","69.64,","36.31,",52.97,,,,,,,,,,,,,,,,
1673,2014,44.0,"0.218,278.29,","64.60,","33.44,",49.02,,,,,,,,,,,,,,,,
1674,2014,45.0,"0.185,275.52,","58.79,","34.82,",46.81,,,,,,,,,,,,,,,,
