,Mean,data,for,UKR,Province=,10:,"Khmel'nyts'kyy,",from,1981,to,2017<br>The,data.1,below,were,extracted,from.1,weekly,files,like:,"../AVHRR_VHP/4km/ts_L1_v1/ByWeek/VHP_L1_Mean_198135.txt<br><tt><pre>year,week,,","provinceID,","SMN,SMT,VCI,TCI,VHI"
1398,2009,29.0,"0.460,297.41,","79.51,","19.48,",49.49,,,,,,,,,,,,,,,,
1399,2009,30.0,"0.446,297.59,","75.22,","18.42,",46.82,,,,,,,,,,,,,,,,
1400,2009,31.0,"0.432,297.75,","70.66,","16.35,",43.5,,,,,,,,,,,,,,,,
1401,2009,32.0,"0.418,297.90,","65.55,","13.26,",39.41,,,,,,,,,,,,,,,,
1402,2009,33.0,"0.401,297.77,","58.96,","11.57,",35.27,,,,,,,,,,,,,,,,
1403,2009,34.0,"0.382,297.64,","52.74,","8.72,",30.73,,,,,,,,,,,,,,,,
1404,2009,35.0,"0.362,297.27,","50.63,","7.23,",28.93,,,,,,,,,,,,,,,,
1405,2009,36.0,"0.343,296.47,","51.47,","7.47,",29.47,,,,,,,,,,,,,,,,
1406,2009,37.0,"0.325,295.28,","51.86,","8.43,",30.15,,,,,,,,,,,,,,,,
1407,2009,38.0,"0.302,293.07,","49.61,","14.73,",32.17,,,,,,,,,,,,,,,,
1408,2009,39.0,"0.280,291.13,","48.00,","16.76,",32.38,,,,,,,,,,,,,,,,
1409,2009,40.0,"0.257,289.51,","45.07,","13.95,",29.51,,,,,,,,,,,,,,,,
1410,2009,41.0,"0.224,286.64,","38.36,","20.26,",29.31,,,,,,,,,,,,,,,,
1411,2009,42.0,"0.190,283.16,","31.70,","37.23,",34.46,,,,,,,,,,,,,,,,
1412,2009,43.0,"0.158,279.88,","27.73,","47.19,",37.46,,,,,,,,,,,,,,,,
1413,2009,44.0,"0.135,277.15,","27.16,","44.61,",35.89,,,,,,,,,,,,,,,,
1414,2009,45.0,"0.117,274.97,","29.03,","38.81,",33.92,,,,,,,,,,,,,,,,
1415,2009,46.0,"0.104,272.54,","33.31,","36.70,",35.0,,,,,,,,,,,,,,,,
1416,2009,47.0,"0.092,269.65,","38.71,","38.82,",38.76,,,,,,,,,,,,,,,,
1417,2009,48.0,"0.080,266.29,","40.89,","44.82,",42.86,,,,,,,,,,,,,,,,
1418,2009,49.0,"0.071,261.38,","42.02,","57.96,",49.99,,,,,,,,,,,,,,,,
1419,2009,50.0,"0.064,257.07,","41.18,","67.30,",54.24,,,,,,,,,,,,,,,,
1420,2009,51.0,"0.055,252.94,","38.47,","75.23,",56.85,,,,,,,,,,,,,,,,
1421,2009,52.0,"0.051,249.72,","38.74,","82.12,",60.43,,,,,,,,,,,,,,,,
1422,2010,1.0,"0.039,249.14,","27.73,","81.51,",54.62,,,,,,,,,,,,,,,,
1423,2010,2.0,"0.036,248.25,","25.19,","85.39,",55.29,,,,,,,,,,,,,,,,
1424,2010,3.0,"0.033,246.94,","24.47,","88.99,",56.73,,,,,,,,,,,,,,,,
1425,2010,4.0,"0.030,245.44,","22.89,","90.64,",56.76,,,,,,,,,,,,,,,,
1426,2010,5.0,"0.031,244.96,","22.45,","90.55,",56.5,,,,,,,,,,,,,,,,
1427,2010,6.0,"0.033,246.16,","21.57,","89.44,",55.5,,,,,,,,,,,,,,,,
1428,2010,7.0,"0.035,248.58,","21.00,","87.66,",54.33,,,,,,,,,,,,,,,,
1429,2010,8.0,"0.039,252.30,","22.32,","85.03,",53.68,,,,,,,,,,,,,,,,
1430,2010,9.0,"0.050,257.96,","26.69,","78.64,",52.67,,,,,,,,,,,,,,,,
1431,2010,10.0,"0.067,264.42,","33.03,","66.03,",49.53,,,,,,,,,,,,,,,,
1432,2010,11.0,"0.090,270.92,","40.34,","49.68,",45.01,,,,,,,,,,,,,,,,
1433,2010,12.0,"0.119,276.59,","48.69,","39.88,",44.28,,,,,,,,,,,,,,,,
1434,2010,13.0,"0.144,280.73,","52.40,","35.47,",43.93,,,,,,,,,,,,,,,,
1435,2010,14.0,"0.176,284.83,","56.44,","27.62,",42.03,,,,,,,,,,,,,,,,
1436,2010,15.0,"0.210,288.03,","59.09,","20.89,",39.99,,,,,,,,,,,,,,,,
1437,2010,16.0,"0.251,290.15,","62.74,","20.75,",41.74,,,,,,,,,,,,,,,,
1438,2010,17.0,"0.286,291.42,","63.46,","25.66,",44.56,,,,,,,,,,,,,,,,
1439,2010,18.0,"0.313,292.34,","60.62,","31.63,",46.12,,,,,,,,,,,,,,,,
1440,2010,19.0,"0.342,292.95,","58.14,","38.58,",48.36,,,,,,,,,,,,,,,,
1441,2010,20.0,"0.369,293.06,","56.14,","48.84,",52.49,,,,,,,,,,,,,,,,
1442,2010,21.0,"0.398,293.15,","55.82,","56.72,",56.27,,,,,,,,,,,,,,,,
1443,2010,22.0,"0.430,293.63,","61.07,","57.20,",59.14,,,,,,,,,,,,,,,,
1444,2010,23.0,"0.456,294.35,","68.03,","53.18,",60.61,,,,,,,,,,,,,,,,
1445,2010,24.0,"0.471,294.96,","73.27,","48.73,",61.0,,,,,,,,,,,,,,,,
1446,2010,25.0,"0.479,295.45,","77.30,","44.10,",60.7,,,,,,,,,,,,,,,,
1447,2010,26.0,"0.479,295.86,","78.41,","39.83,",59.12,,,,,,,,,,,,,,,,
1448,2010,27.0,"0.483,296.41,","82.54,","33.93,",58.23,,,,,,,,,,,,,,,,
1449,2010,28.0,"0.478,296.82,","84.31,","27.79,",56.05,,,,,,,,,,,,,,,,
1450,2010,29.0,"0.469,297.14,","84.08,","22.96,",53.52,,,,,,,,,,,,,,,,
1451,2010,30.0,"0.465,297.85,","85.45,","15.49,",50.47,,,,,,,,,,,,,,,,
1452,2010,31.0,"0.455,298.05,","83.86,","13.28,",48.57,,,,,,,,,,,,,,,,
1453,2010,32.0,"0.444,297.75,","81.29,","15.72,",48.5,,,,,,,,,,,,,,,,
1454,2010,33.0,"0.431,296.99,","77.77,","21.63,",49.7,,,,,,,,,,,,,,,,
1455,2010,34.0,"0.414,295.66,","73.91,","33.32,",53.61,,,,,,,,,,,,,,,,
1456,2010,35.0,"0.397,293.80,","72.62,","46.56,",59.59,,,,,,,,,,,,,,,,
1457,2010,36.0,"0.378,291.98,","71.92,","51.51,",61.71,,,,,,,,,,,,,,,,
1458,2010,37.0,"0.364,290.71,","73.27,","49.50,",61.39,,,,,,,,,,,,,,,,
1459,2010,38.0,"0.344,289.21,","71.66,","49.52,",60.59,,,,,,,,,,,,,,,,
1460,2010,39.0,"0.326,287.85,","71.80,","48.44,",60.12,,,,,,,,,,,,,,,,
1461,2010,40.0,"0.306,285.96,","71.70,","51.31,",61.5,,,,,,,,,,,,,,,,
1462,2010,41.0,"0.280,283.87,","69.68,","51.17,",60.42,,,,,,,,,,,,,,,,
1463,2010,42.0,"0.252,281.86,","66.81,","51.19,",59.0,,,,,,,,,,,,,,,,
1464,2010,43.0,"0.231,280.80,","69.65,","38.98,",54.32,,,,,,,,,,,,,,,,
1465,2010,44.0,"0.210,280.02,","72.62,","21.87,",47.24,,,,,,,,,,,,,,,,
1466,2010,45.0,"0.186,277.94,","73.40,","18.97,",46.19,,,,,,,,,,,,,,,,
1467,2010,46.0,"0.158,275.28,","70.45,","21.48,",45.97,,,,,,,,,,,,,,,,
1468,2010,47.0,"0.130,271.38,","67.82,","30.62,",49.22,,,,,,,,,,,,,,,,
1469,2010,48.0,"0.100,266.54,","58.59,","43.41,",51.0,,,,,,,,,,,,,,,,
1470,2010,49.0,"0.079,262.77,","51.11,","50.98,",51.04,,,,,,,,,,,,,,,,
1471,2010,50.0,"0.065,259.71,","44.78,","55.30,",50.04,,,,,,,,,,,,,,,,
1472,2010,51.0,"0.053,258.11,","38.22,","53.95,",46.09,,,,,,,,,,,,,,,,
1473,2010,52.0,"0.047,257.31,","35.65,","53.32,",44.49,,,,,,,,,,,,,,,,
1474,2011,1.0,"0.040,256.72,","29.17,","54.83,",42.0,,,,,,,,,,,,,,,,
1475,2011,2.0,"0.036,257.43,","25.66,","53.98,",39.82,,,,,,,,,,,,,,,,
1476,2011,3.0,"0.034,258.79,","26.40,","50.29,",38.35,,,,,,,,,,,,,,,,
1477,2011,4.0,"0.036,260.76,","28.89,","44.54,",36.72,,,,,,,,,,,,,,,,
1478,2011,5.0,"0.039,262.57,","29.22,","42.17,",35.69,,,,,,,,,,,,,,,,
1479,2011,6.0,"0.041,263.27,","27.51,","44.50,",36.01,,,,,,,,,,,,,,,,
1480,2011,7.0,"0.044,264.59,","26.98,","44.68,",35.83,,,,,,,,,,,,,,,,
1481,2011,8.0,"0.045,265.42,","25.75,","48.55,",37.15,,,,,,,,,,,,,,,,
1482,2011,9.0,"0.055,267.22,","29.53,","50.65,",40.09,,,,,,,,,,,,,,,,
1483,2011,10.0,"0.073,270.52,","36.03,","46.35,",41.19,,,,,,,,,,,,,,,,
1484,2011,11.0,"0.095,274.12,","43.00,","39.27,",41.14,,,,,,,,,,,,,,,,
1485,2011,12.0,"0.125,277.84,","51.87,","36.13,",44.0,,,,,,,,,,,,,,,,
1486,2011,13.0,"0.155,280.78,","57.87,","35.93,",46.9,,,,,,,,,,,,,,,,
1487,2011,14.0,"0.188,283.17,","62.43,","36.89,",49.66,,,,,,,,,,,,,,,,
1488,2011,15.0,"0.226,286.42,","66.72,","31.92,",49.32,,,,,,,,,,,,,,,,
1489,2011,16.0,"0.268,289.42,","70.22,","26.60,",48.41,,,,,,,,,,,,,,,,
1490,2011,17.0,"0.305,291.95,","71.74,","21.21,",46.47,,,,,,,,,,,,,,,,
1491,2011,18.0,"0.342,293.96,","72.54,","16.77,",44.65,,,,,,,,,,,,,,,,
1492,2011,19.0,"0.379,295.52,","73.55,","14.68,",44.12,,,,,,,,,,,,,,,,
1493,2011,20.0,"0.409,296.90,","73.54,","12.63,",43.08,,,,,,,,,,,,,,,,
1494,2011,21.0,"0.434,297.77,","72.76,","11.41,",42.09,,,,,,,,,,,,,,,,
1495,2011,22.0,"0.450,298.51,","71.12,","9.27,",40.19,,,,,,,,,,,,,,,,
1496,2011,23.0,"0.456,298.76,","67.59,","9.54,",38.56,,,,,,,,,,,,,,,,
1497,2011,24.0,"0.453,298.17,","61.53,","14.69,",38.11,,,,,,,,,,,,,,,,
1498,2011,25.0,"0.449,297.47,","58.91,","20.89,",39.9,,,,,,,,,,,,,,,,
1499,2011,26.0,"0.448,297.04,","59.11,","25.50,",42.3,,,,,,,,,,,,,,,,
1500,2011,27.0,"0.447,296.61,","60.38,","31.64,",46.01,,,,,,,,,,,,,,,,
1501,2011,28.0,"0.448,296.46,","66.64,","32.72,",49.68,,,,,,,,,,,,,,,,
1502,2011,29.0,"0.451,296.54,","74.00,","31.15,",52.58,,,,,,,,,,,,,,,,
1503,2011,30.0,"0.453,296.59,","79.78,","31.03,",55.41,,,,,,,,,,,,,,,,
1504,2011,31.0,"0.455,296.69,","84.12,","29.27,",56.7,,,,,,,,,,,,,,,,
1505,2011,32.0,"0.453,296.71,","86.91,","27.79,",57.35,,,,,,,,,,,,,,,,
1506,2011,33.0,"0.447,296.90,","88.06,","22.10,",55.08,,,,,,,,,,,,,,,,
1507,2011,34.0,"0.439,297.05,","88.49,","15.33,",51.91,,,,,,,,,,,,,,,,
1508,2011,35.0,"0.422,297.00,","86.68,","9.64,",48.16,,,,,,,,,,,,,,,,
1509,2011,36.0,"0.402,296.72,","84.17,","5.09,",44.63,,,,,,,,,,,,,,,,
1510,2011,37.0,"0.377,295.85,","79.76,","3.35,",41.56,,,,,,,,,,,,,,,,
1511,2011,38.0,"0.352,294.51,","75.30,","1.76,",38.53,,,,,,,,,,,,,,,,
1512,2011,39.0,"0.325,292.56,","71.28,","2.53,",36.91,,,,,,,,,,,,,,,,
1513,2011,40.0,"0.295,290.06,","65.73,","7.17,",36.45,,,,,,,,,,,,,,,,
1514,2011,41.0,"0.266,287.51,","61.62,","9.74,",35.68,,,,,,,,,,,,,,,,
1515,2011,42.0,"0.240,285.62,","59.82,","10.71,",35.26,,,,,,,,,,,,,,,,
1516,2011,43.0,"0.214,283.67,","59.80,","12.91,",36.36,,,,,,,,,,,,,,,,
1517,2011,44.0,"0.192,282.01,","61.95,","6.48,",34.22,,,,,,,,,,,,,,,,
1518,2011,45.0,"0.169,280.34,","62.25,","3.26,",32.75,,,,,,,,,,,,,,,,
1519,2011,46.0,"0.146,277.86,","62.12,","6.79,",34.46,,,,,,,,,,,,,,,,
1520,2011,47.0,"0.123,275.51,","62.66,","10.05,",36.36,,,,,,,,,,,,,,,,
1521,2011,48.0,"0.106,273.66,","62.74,","11.98,",37.36,,,,,,,,,,,,,,,,
1522,2011,49.0,"0.094,271.63,","64.20,","14.29,",39.25,,,,,,,,,,,,,,,,
1523,2011,50.0,"0.084,269.97,","62.33,","13.89,",38.11,,,,,,,,,,,,,,,,
1524,2011,51.0,"0.075,267.70,","60.60,","15.55,",38.08,,,,,,,,,,,,,,,,
1525,2011,52.0,"0.067,265.28,","56.78,","22.29,",39.53,,,,,,,,,,,,,,,,
1526,2012,1.0,"0.058,262.61,","48.05,","32.12,",40.09,,,,,,,,,,,,,,,,
1527,2012,2.0,"0.052,260.33,","42.00,","42.50,",42.25,,,,,,,,,,,,,,,,
1528,2012,3.0,"0.049,258.58,","40.46,","50.43,",45.44,,,,,,,,,,,,,,,,
1529,2012,4.0,"0.044,257.52,","36.11,","55.05,",45.58,,,,,,,,,,,,,,,,
1530,2012,5.0,"0.043,257.41,","32.43,","58.17,",45.3,,,,,,,,,,,,,,,,
1531,2012,6.0,"0.042,258.01,","28.13,","60.49,",44.31,,,,,,,,,,,,,,,,
1532,2012,7.0,"0.040,258.67,","23.99,","63.11,",43.55,,,,,,,,,,,,,,,,
1533,2012,8.0,"0.044,260.75,","25.05,","63.61,",44.33,,,,,,,,,,,,,,,,
1534,2012,9.0,"0.051,263.81,","27.26,","61.89,",44.57,,,,,,,,,,,,,,,,
1535,2012,10.0,"0.062,267.68,","30.14,","55.63,",42.89,,,,,,,,,,,,,,,,
1536,2012,11.0,"0.083,273.15,","36.25,","41.99,",39.12,,,,,,,,,,,,,,,,
1537,2012,12.0,"0.106,277.41,","42.04,","37.01,",39.53,,,,,,,,,,,,,,,,
1538,2012,13.0,"0.133,280.94,","46.60,","34.64,",40.62,,,,,,,,,,,,,,,,
1539,2012,14.0,"0.160,284.01,","48.89,","31.89,",40.39,,,,,,,,,,,,,,,,
1540,2012,15.0,"0.194,286.75,","51.52,","29.22,",40.37,,,,,,,,,,,,,,,,
1541,2012,16.0,"0.236,289.43,","56.21,","26.30,",41.25,,,,,,,,,,,,,,,,
1542,2012,17.0,"0.285,292.08,","63.03,","20.25,",41.64,,,,,,,,,,,,,,,,
1543,2012,18.0,"0.328,293.76,","66.63,","18.93,",42.78,,,,,,,,,,,,,,,,
1544,2012,19.0,"0.360,294.62,","65.68,","23.02,",44.35,,,,,,,,,,,,,,,,
1545,2012,20.0,"0.382,294.73,","61.47,","32.89,",47.18,,,,,,,,,,,,,,,,
1546,2012,21.0,"0.393,294.29,","53.55,","45.40,",49.48,,,,,,,,,,,,,,,,
1547,2012,22.0,"0.445,295.76,","68.39,","36.09,",52.24,,,,,,,,,,,,,,,,
1548,2012,23.0,"0.466,296.03,","72.97,","36.47,",54.72,,,,,,,,,,,,,,,,
1549,2012,24.0,"0.479,296.23,","77.41,","35.33,",56.37,,,,,,,,,,,,,,,,
1550,2012,25.0,"0.491,296.59,","83.95,","30.97,",57.46,,,,,,,,,,,,,,,,
1551,2012,26.0,"0.497,296.83,","87.33,","28.30,",57.82,,,,,,,,,,,,,,,,
1552,2012,27.0,"0.491,297.24,","85.26,","24.04,",54.65,,,,,,,,,,,,,,,,
1553,2012,28.0,"0.490,297.52,","88.01,","19.56,",53.78,,,,,,,,,,,,,,,,
1554,2012,29.0,"0.480,297.52,","86.91,","19.20,",53.05,,,,,,,,,,,,,,,,
1555,2012,30.0,"0.471,297.51,","85.92,","20.61,",53.26,,,,,,,,,,,,,,,,
1556,2012,31.0,"0.463,297.38,","85.02,","21.81,",53.41,,,,,,,,,,,,,,,,
1557,2012,32.0,"0.453,297.04,","83.03,","24.35,",53.69,,,,,,,,,,,,,,,,
1558,2012,33.0,"0.446,296.52,","83.14,","27.26,",55.2,,,,,,,,,,,,,,,,
1559,2012,34.0,"0.436,295.82,","83.24,","30.87,",57.05,,,,,,,,,,,,,,,,
1560,2012,35.0,"0.428,295.01,","86.08,","32.02,",59.05,,,,,,,,,,,,,,,,
1561,2012,36.0,"0.419,294.27,","88.70,","28.55,",58.63,,,,,,,,,,,,,,,,
1562,2012,37.0,"0.402,293.60,","88.79,","23.12,",55.96,,,,,,,,,,,,,,,,
1563,2012,38.0,"0.381,292.99,","87.52,","15.27,",51.39,,,,,,,,,,,,,,,,
1564,2012,39.0,"0.352,291.27,","83.60,","15.14,",49.37,,,,,,,,,,,,,,,,
1565,2012,40.0,"0.324,289.36,","80.53,","14.99,",47.76,,,,,,,,,,,,,,,,
1566,2012,41.0,"0.300,287.50,","79.88,","11.19,",45.53,,,,,,,,,,,,,,,,
1567,2012,42.0,"0.269,285.08,","76.06,","16.74,",46.4,,,,,,,,,,,,,,,,
1568,2012,43.0,"0.237,282.00,","72.80,","28.01,",50.4,,,,,,,,,,,,,,,,
1569,2012,44.0,"0.205,278.91,","70.00,","30.98,",50.49,,,,,,,,,,,,,,,,
1570,2012,45.0,"0.171,275.41,","64.44,","36.02,",50.23,,,,,,,,,,,,,,,,
1571,2012,46.0,"0.140,271.48,","59.01,","43.01,",51.01,,,,,,,,,,,,,,,,
1572,2012,47.0,"0.106,266.31,","50.62,","55.58,",53.1,,,,,,,,,,,,,,,,
1573,2012,48.0,"0.080,259.69,","41.66,","73.22,",57.44,,,,,,,,,,,,,,,,
1574,2012,49.0,"0.060,252.87,","31.67,","88.34,",60.0,,,,,,,,,,,,,,,,
1575,2012,50.0,"0.047,248.36,","24.44,","92.29,",58.37,,,,,,,,,,,,,,,,
1576,2012,51.0,"0.042,245.34,","24.44,","92.59,",58.52,,,,,,,,,,,,,,,,
1577,2012,52.0,"0.036,244.07,","21.65,","91.61,",56.63,,,,,,,,,,,,,,,,
1578,2013,1.0,"0.030,243.92,","16.82,","90.89,",53.85,,,,,,,,,,,,,,,,
1579,2013,2.0,"0.028,243.99,","17.31,","91.43,",54.37,,,,,,,,,,,,,,,,
1580,2013,3.0,"0.028,243.62,","19.32,","92.66,",55.99,,,,,,,,,,,,,,,,
1581,2013,4.0,"0.025,243.10,","18.28,","93.28,",55.78,,,,,,,,,,,,,,,,
1582,2013,5.0,"0.023,244.67,","15.89,","91.51,",53.7,,,,,,,,,,,,,,,,
1583,2013,6.0,"0.020,247.42,","12.13,","88.80,",50.46,,,,,,,,,,,,,,,,
1584,2013,7.0,"0.018,250.22,","9.53,","86.25,",47.89,,,,,,,,,,,,,,,,
1585,2013,8.0,"0.019,252.68,","9.20,","86.42,",47.81,,,,,,,,,,,,,,,,
1586,2013,9.0,"0.022,254.43,","10.74,","88.53,",49.63,,,,,,,,,,,,,,,,
1587,2013,10.0,"0.029,255.93,","11.66,","88.55,",50.1,,,,,,,,,,,,,,,,
1588,2013,11.0,"0.038,257.50,","12.82,","88.16,",50.49,,,,,,,,,,,,,,,,
1589,2013,12.0,"0.055,259.47,","15.70,","90.10,",52.9,,,,,,,,,,,,,,,,
1590,2013,13.0,"0.078,264.35,","19.03,","89.52,",54.28,,,,,,,,,,,,,,,,
1591,2013,14.0,"0.109,270.29,","23.64,","88.57,",56.1,,,,,,,,,,,,,,,,
1592,2013,15.0,"0.155,277.11,","33.10,","83.20,",58.15,,,,,,,,,,,,,,,,
1593,2013,16.0,"0.215,283.80,","46.94,","67.84,",57.39,,,,,,,,,,,,,,,,
1594,2013,17.0,"0.269,288.96,","56.02,","46.95,",51.48,,,,,,,,,,,,,,,,
1595,2013,18.0,"0.314,292.37,","60.76,","31.21,",45.99,,,,,,,,,,,,,,,,
1596,2013,19.0,"0.351,293.92,","61.57,","29.48,",45.52,,,,,,,,,,,,,,,,
1597,2013,20.0,"0.381,294.67,","61.12,","33.51,",47.32,,,,,,,,,,,,,,,,
1598,2013,21.0,"0.411,295.26,","61.64,","35.96,",48.8,,,,,,,,,,,,,,,,
1599,2013,22.0,"0.437,295.72,","64.17,","36.51,",50.34,,,,,,,,,,,,,,,,
1600,2013,23.0,"0.462,295.84,","70.58,","38.24,",54.41,,,,,,,,,,,,,,,,
1601,2013,24.0,"0.478,295.86,","76.78,","38.91,",57.84,,,,,,,,,,,,,,,,
1602,2013,25.0,"0.491,296.05,","83.41,","36.95,",60.18,,,,,,,,,,,,,,,,
1603,2013,26.0,"0.495,296.21,","86.23,","35.48,",60.86,,,,,,,,,,,,,,,,
1604,2013,27.0,"0.489,296.08,","84.76,","38.09,",61.42,,,,,,,,,,,,,,,,
1605,2013,28.0,"0.479,295.79,","83.45,","41.28,",62.36,,,,,,,,,,,,,,,,
1606,2013,29.0,"0.477,296.00,","86.44,","38.20,",62.32,,,,,,,,,,,,,,,,
1607,2013,30.0,"0.477,296.15,","88.88,","36.70,",62.79,,,,,,,,,,,,,,,,
1608,2013,31.0,"0.468,296.02,","87.74,","38.06,",62.9,,,,,,,,,,,,,,,,
1609,2013,32.0,"0.458,295.98,","86.07,","37.38,",61.72,,,,,,,,,,,,,,,,
1610,2013,33.0,"0.440,295.20,","81.41,","44.35,",62.88,,,,,,,,,,,,,,,,
1611,2013,34.0,"0.414,293.89,","72.92,","55.23,",64.08,,,,,,,,,,,,,,,,
1612,2013,35.0,"0.380,291.69,","62.07,","69.59,",65.83,,,,,,,,,,,,,,,,
1613,2013,36.0,"0.336,289.25,","48.62,","75.81,",62.22,,,,,,,,,,,,,,,,
1614,2013,37.0,"0.297,287.04,","38.60,","78.97,",58.79,,,,,,,,,,,,,,,,
1615,2013,38.0,"0.269,285.32,","33.58,","81.04,",57.31,,,,,,,,,,,,,,,,
1616,2013,39.0,"0.245,284.12,","30.42,","81.41,",55.92,,,,,,,,,,,,,,,,
1617,2013,40.0,"0.229,283.25,","30.79,","78.71,",54.75,,,,,,,,,,,,,,,,
1618,2013,41.0,"0.214,282.72,","33.10,","64.30,",48.7,,,,,,,,,,,,,,,,
1619,2013,42.0,"0.207,282.57,","41.41,","43.75,",42.58,,,,,,,,,,,,,,,,
1620,2013,43.0,"0.190,281.39,","46.22,","33.87,",40.04,,,,,,,,,,,,,,,,
1621,2013,44.0,"0.170,279.93,","48.87,","23.10,",35.98,,,,,,,,,,,,,,,,
1622,2013,45.0,"0.152,278.18,","51.87,","18.49,",35.18,,,,,,,,,,,,,,,,
1623,2013,46.0,"0.132,275.10,","52.75,","22.74,",37.75,,,,,,,,,,,,,,,,
1624,2013,47.0,"0.117,272.68,","58.67,","24.10,",41.38,,,,,,,,,,,,,,,,
1625,2013,48.0,"0.107,270.91,","62.70,","24.11,",43.41,,,,,,,,,,,,,,,,
1626,2013,49.0,"0.100,269.74,","66.47,","22.32,",44.4,,,,,,,,,,,,,,,,
1627,2013,50.0,"0.095,268.90,","68.95,","18.61,",43.78,,,,,,,,,,,,,,,,
1628,2013,51.0,"0.088,267.72,","69.36,","16.08,",42.72,,,,,,,,,,,,,,,,
1629,2013,52.0,"0.081,266.28,","68.31,","18.83,",43.57,,,,,,,,,,,,,,,,
1630,2014,1.0,"0.073,264.21,","63.74,","26.24,",44.99,,,,,,,,,,,,,,,,
1631,2014,2.0,"0.065,261.73,","56.34,","37.22,",46.78,,,,,,,,,,,,,,,,
1632,2014,3.0,"0.060,260.22,","52.91,","44.04,",48.48,,,,,,,,,,,,,,,,
1633,2014,4.0,"0.060,259.86,","52.14,","46.23,",49.18,,,,,,,,,,,,,,,,
1634,2014,5.0,"0.065,261.42,","51.58,","44.32,",47.95,,,,,,,,,,,,,,,,
1635,2014,6.0,"0.074,265.02,","52.49,","37.53,",45.01,,,,,,,,,,,,,,,,
1636,2014,7.0,"0.089,269.21,","58.46,","28.68,",43.57,,,,,,,,,,,,,,,,
1637,2014,8.0,"0.114,273.70,","68.83,","20.21,",44.52,,,,,,,,,,,,,,,,
1638,2014,9.0,"0.141,277.51,","79.52,","14.43,",46.97,,,,,,,,,,,,,,,,
1639,2014,10.0,"0.171,280.78,","87.84,","10.51,",49.17,,,,,,,,,,,,,,,,
1640,2014,11.0,"0.196,283.23,","91.47,","6.67,",49.07,,,,,,,,,,,,,,,,
1641,2014,12.0,"0.219,285.13,","93.37,","9.16,",51.27,,,,,,,,,,,,,,,,
1642,2014,13.0,"0.239,286.54,","93.17,","12.28,",52.72,,,,,,,,,,,,,,,,
1643,2014,14.0,"0.262,287.78,","92.40,","13.06,",52.73,,,,,,,,,,,,,,,,
1644,2014,15.0,"0.289,288.79,","90.65,","16.54,",53.6,,,,,,,,,,,,,,,,
1645,2014,16.0,"0.316,289.76,","87.73,","24.37,",56.05,,,,,,,,,,,,,,,,
1646,2014,17.0,"0.348,290.79,","86.13,","31.75,",58.94,,,,,,,,,,,,,,,,
1647,2014,18.0,"0.377,291.70,","84.23,","38.03,",61.13,,,,,,,,,,,,,,,,
1648,2014,19.0,"0.403,292.53,","81.80,","42.87,",62.33,,,,,,,,,,,,,,,,
1649,2014,20.0,"0.422,293.09,","77.88,","48.92,",63.4,,,,,,,,,,,,,,,,
1650,2014,21.0,"0.440,293.70,","75.04,","51.54,",63.29,,,,,,,,,,,,,,,,
1651,2014,22.0,"0.452,293.69,","72.01,","56.66,",64.33,,,,,,,,,,,,,,,,
1652,2014,23.0,"0.475,294.74,","77.46,","49.44,",63.45,,,,,,,,,,,,,,,,
1653,2014,24.0,"0.488,295.21,","81.52,","46.35,",63.94,,,,,,,,,,,,,,,,
1654,2014,25.0,"0.495,295.65,","85.04,","41.82,",63.43,,,,,,,,,,,,,,,,
1655,2014,26.0,"0.496,295.76,","86.68,","40.97,",63.83,,,,,,,,,,,,,,,,
1656,2014,27.0,"0.499,296.04,","88.72,","38.50,",63.61,,,,,,,,,,,,,,,,
1657,2014,28.0,"0.497,296.17,","90.17,","36.31,",63.24,,,,,,,,,,,,,,,,
1658,2014,29.0,"0.493,296.35,","90.93,","33.28,",62.1,,,,,,,,,,,,,,,,
1659,2014,30.0,"0.488,296.48,","91.19,","32.14,",61.67,,,,,,,,,,,,,,,,
1660,2014,31.0,"0.484,296.46,","91.58,","32.18,",61.88,,,,,,,,,,,,,,,,
1661,2014,32.0,"0.480,296.40,","92.54,","31.89,",62.21,,,,,,,,,,,,,,,,
1662,2014,33.0,"0.472,296.14,","92.70,","32.04,",62.37,,,,,,,,,,,,,,,,
1663,2014,34.0,"0.460,295.78,","92.20,","31.52,",61.86,,,,,,,,,,,,,,,,
1664,2014,35.0,"0.446,295.14,","92.32,","30.97,",61.64,,,,,,,,,,,,,,,,
1665,2014,36.0,"0.428,294.21,","92.17,","29.41,",60.79,,,,,,,,,,,,,,,,
1666,2014,37.0,"0.406,293.21,","90.51,","26.70,",58.6,,,,,,,,,,,,,,,,
1667,2014,38.0,"0.377,292.07,","85.93,","23.42,",54.68,,,,,,,,,,,,,,,,
1668,2014,39.0,"0.341,289.97,","78.51,","27.37,",52.94,,,,,,,,,,,,,,,,
1669,2014,40.0,"0.305,287.59,","70.63,","33.31,",51.97,,,,,,,,,,,,,,,,
1670,2014,41.0,"0.270,285.53,","63.81,","31.90,",47.85,,,,,,,,,,,,,,,,
1671,2014,42.0,"0.235,283.37,","57.22,","34.68,",45.95,,,,,,,,,,,,,,,,
1672,2014,43.0,"0.200,280.83,","51.85,","38.87,",45.36,,,,,,,,,,,,,,,,
1673,2014,44.0,"0.166,277.82,","46.40,","39.86,",43.13,,,,,,,,,,,,,,,,
