,Mean,data,for,UKR,Province=,17:,"Odessa,",from,1981,to,2017<br>The,data.1,below,were,extracted,from.1,weekly,files,like:,"../AVHRR_VHP/4km/ts_L1_v1/ByWeek/VHP_L1_Mean_198135.txt<br><tt><pre>year,week,,","provinceID,","SMN,SMT,VCI,TCI,VHI"
1399,2009,30.0,"0.258,305.15,","29.87,","28.09,",28.98,,,,,,,,,,,,,,,,
1400,2009,31.0,"0.250,305.39,","29.35,","24.34,",26.84,,,,,,,,,,,,,,,,
1401,2009,32.0,"0.241,305.34,","29.06,","20.53,",24.79,,,,,,,,,,,,,,,,
1402,2009,33.0,"0.232,305.01,","28.58,","17.76,",23.17,,,,,,,,,,,,,,,,
1403,2009,34.0,"0.225,304.36,","28.44,","16.34,",22.39,,,,,,,,,,,,,,,,
1404,2009,35.0,"0.219,303.47,","29.57,","14.16,",21.87,,,,,,,,,,,,,,,,
1405,2009,36.0,"0.213,302.24,","32.79,","11.78,",22.28,,,,,,,,,,,,,,,,
1406,2009,37.0,"0.206,300.55,","35.37,","13.85,",24.61,,,,,,,,,,,,,,,,
1407,2009,38.0,"0.198,298.31,","37.20,","20.56,",28.88,,,,,,,,,,,,,,,,
1408,2009,39.0,"0.191,296.43,","39.99,","21.89,",30.94,,,,,,,,,,,,,,,,
1409,2009,40.0,"0.187,294.66,","44.74,","18.58,",31.66,,,,,,,,,,,,,,,,
1410,2009,41.0,"0.181,292.35,","47.91,","16.14,",32.03,,,,,,,,,,,,,,,,
1411,2009,42.0,"0.172,289.40,","49.63,","18.64,",34.14,,,,,,,,,,,,,,,,
1412,2009,43.0,"0.163,286.74,","50.92,","21.98,",36.45,,,,,,,,,,,,,,,,
1413,2009,44.0,"0.155,284.18,","52.88,","21.83,",37.35,,,,,,,,,,,,,,,,
1414,2009,45.0,"0.145,281.56,","53.35,","24.05,",38.7,,,,,,,,,,,,,,,,
1415,2009,46.0,"0.135,279.51,","53.64,","24.48,",39.06,,,,,,,,,,,,,,,,
1416,2009,47.0,"0.120,276.59,","51.55,","30.44,",40.99,,,,,,,,,,,,,,,,
1417,2009,48.0,"0.106,272.10,","48.86,","43.18,",46.02,,,,,,,,,,,,,,,,
1418,2009,49.0,"0.088,266.72,","43.87,","55.86,",49.86,,,,,,,,,,,,,,,,
1419,2009,50.0,"0.073,261.16,","39.07,","67.06,",53.06,,,,,,,,,,,,,,,,
1420,2009,51.0,"0.061,256.14,","33.38,","78.06,",55.72,,,,,,,,,,,,,,,,
1421,2009,52.0,"0.054,252.83,","29.03,","83.04,",56.03,,,,,,,,,,,,,,,,
1422,2010,1.0,"0.045,253.32,","24.30,","78.41,",51.35,,,,,,,,,,,,,,,,
1423,2010,2.0,"0.044,253.83,","26.41,","77.21,",51.81,,,,,,,,,,,,,,,,
1424,2010,3.0,"0.039,253.12,","24.58,","77.87,",51.23,,,,,,,,,,,,,,,,
1425,2010,4.0,"0.038,252.93,","23.59,","77.50,",50.55,,,,,,,,,,,,,,,,
1426,2010,5.0,"0.043,254.41,","26.59,","74.44,",50.52,,,,,,,,,,,,,,,,
1427,2010,6.0,"0.053,257.35,","31.48,","69.47,",50.47,,,,,,,,,,,,,,,,
1428,2010,7.0,"0.068,261.80,","37.98,","61.00,",49.49,,,,,,,,,,,,,,,,
1429,2010,8.0,"0.085,266.27,","44.45,","53.18,",48.82,,,,,,,,,,,,,,,,
1430,2010,9.0,"0.106,271.65,","51.15,","44.58,",47.87,,,,,,,,,,,,,,,,
1431,2010,10.0,"0.131,277.00,","57.57,","36.44,",47.01,,,,,,,,,,,,,,,,
1432,2010,11.0,"0.158,281.97,","64.06,","27.39,",45.72,,,,,,,,,,,,,,,,
1433,2010,12.0,"0.182,285.53,","67.86,","24.05,",45.96,,,,,,,,,,,,,,,,
1434,2010,13.0,"0.207,288.80,","69.09,","21.08,",45.09,,,,,,,,,,,,,,,,
1435,2010,14.0,"0.237,292.45,","71.76,","13.37,",42.56,,,,,,,,,,,,,,,,
1436,2010,15.0,"0.270,294.64,","75.37,","12.20,",43.78,,,,,,,,,,,,,,,,
1437,2010,16.0,"0.306,295.42,","77.65,","20.01,",48.83,,,,,,,,,,,,,,,,
1438,2010,17.0,"0.337,296.26,","78.38,","28.27,",53.32,,,,,,,,,,,,,,,,
1439,2010,18.0,"0.361,297.22,","77.66,","35.72,",56.69,,,,,,,,,,,,,,,,
1440,2010,19.0,"0.378,297.38,","76.06,","48.44,",62.25,,,,,,,,,,,,,,,,
1441,2010,20.0,"0.391,297.48,","75.85,","57.39,",66.62,,,,,,,,,,,,,,,,
1442,2010,21.0,"0.401,297.75,","76.30,","62.04,",69.17,,,,,,,,,,,,,,,,
1443,2010,22.0,"0.405,298.18,","77.03,","64.51,",70.77,,,,,,,,,,,,,,,,
1444,2010,23.0,"0.404,298.57,","78.88,","66.08,",72.48,,,,,,,,,,,,,,,,
1445,2010,24.0,"0.397,298.80,","78.31,","67.50,",72.9,,,,,,,,,,,,,,,,
1446,2010,25.0,"0.389,299.20,","76.27,","67.89,",72.08,,,,,,,,,,,,,,,,
1447,2010,26.0,"0.382,299.58,","74.71,","67.70,",71.2,,,,,,,,,,,,,,,,
1448,2010,27.0,"0.382,300.12,","76.97,","66.60,",71.78,,,,,,,,,,,,,,,,
1449,2010,28.0,"0.381,300.57,","79.64,","64.18,",71.91,,,,,,,,,,,,,,,,
1450,2010,29.0,"0.380,301.30,","81.89,","58.49,",70.19,,,,,,,,,,,,,,,,
1451,2010,30.0,"0.376,302.25,","83.11,","50.01,",66.56,,,,,,,,,,,,,,,,
1452,2010,31.0,"0.363,302.76,","81.83,","43.94,",62.88,,,,,,,,,,,,,,,,
1453,2010,32.0,"0.342,302.75,","78.38,","40.02,",59.2,,,,,,,,,,,,,,,,
1454,2010,33.0,"0.324,302.36,","75.02,","38.27,",56.64,,,,,,,,,,,,,,,,
1455,2010,34.0,"0.309,301.41,","73.07,","40.62,",56.84,,,,,,,,,,,,,,,,
1456,2010,35.0,"0.297,300.00,","73.08,","44.83,",58.95,,,,,,,,,,,,,,,,
1457,2010,36.0,"0.285,298.28,","73.24,","48.87,",61.06,,,,,,,,,,,,,,,,
1458,2010,37.0,"0.273,296.63,","73.52,","51.68,",62.6,,,,,,,,,,,,,,,,
1459,2010,38.0,"0.261,295.07,","73.07,","53.41,",63.24,,,,,,,,,,,,,,,,
1460,2010,39.0,"0.251,293.43,","73.21,","54.79,",64.0,,,,,,,,,,,,,,,,
1461,2010,40.0,"0.242,291.15,","73.13,","57.97,",65.55,,,,,,,,,,,,,,,,
1462,2010,41.0,"0.231,289.08,","72.87,","50.06,",61.46,,,,,,,,,,,,,,,,
1463,2010,42.0,"0.221,287.52,","73.12,","35.61,",54.36,,,,,,,,,,,,,,,,
1464,2010,43.0,"0.215,286.48,","75.06,","23.04,",49.05,,,,,,,,,,,,,,,,
1465,2010,44.0,"0.206,284.88,","76.20,","16.53,",46.37,,,,,,,,,,,,,,,,
1466,2010,45.0,"0.196,283.34,","77.42,","13.58,",45.5,,,,,,,,,,,,,,,,
1467,2010,46.0,"0.183,281.66,","77.32,","13.28,",45.3,,,,,,,,,,,,,,,,
1468,2010,47.0,"0.170,278.71,","77.07,","20.04,",48.56,,,,,,,,,,,,,,,,
1469,2010,48.0,"0.156,276.08,","76.61,","25.06,",50.83,,,,,,,,,,,,,,,,
1470,2010,49.0,"0.135,272.80,","72.52,","30.93,",51.73,,,,,,,,,,,,,,,,
1471,2010,50.0,"0.113,269.61,","65.99,","35.24,",50.61,,,,,,,,,,,,,,,,
1472,2010,51.0,"0.094,267.49,","57.20,","38.05,",47.62,,,,,,,,,,,,,,,,
1473,2010,52.0,"0.081,265.76,","48.76,","41.20,",44.98,,,,,,,,,,,,,,,,
1474,2011,1.0,"0.067,264.21,","39.64,","45.19,",42.42,,,,,,,,,,,,,,,,
1475,2011,2.0,"0.057,263.78,","34.97,","47.21,",41.09,,,,,,,,,,,,,,,,
1476,2011,3.0,"0.056,264.78,","35.68,","44.14,",39.91,,,,,,,,,,,,,,,,
1477,2011,4.0,"0.062,266.38,","38.83,","40.53,",39.68,,,,,,,,,,,,,,,,
1478,2011,5.0,"0.070,267.99,","43.02,","37.58,",40.3,,,,,,,,,,,,,,,,
1479,2011,6.0,"0.079,270.06,","47.23,","34.95,",41.09,,,,,,,,,,,,,,,,
1480,2011,7.0,"0.096,273.12,","54.15,","30.04,",42.1,,,,,,,,,,,,,,,,
1481,2011,8.0,"0.113,275.52,","60.23,","27.79,",44.01,,,,,,,,,,,,,,,,
1482,2011,9.0,"0.128,279.03,","63.23,","23.86,",43.54,,,,,,,,,,,,,,,,
1483,2011,10.0,"0.143,283.03,","63.95,","18.85,",41.4,,,,,,,,,,,,,,,,
1484,2011,11.0,"0.154,285.77,","62.98,","15.00,",38.99,,,,,,,,,,,,,,,,
1485,2011,12.0,"0.172,288.48,","63.86,","13.35,",38.61,,,,,,,,,,,,,,,,
1486,2011,13.0,"0.193,290.50,","63.88,","14.27,",39.07,,,,,,,,,,,,,,,,
1487,2011,14.0,"0.214,291.82,","62.61,","16.16,",39.39,,,,,,,,,,,,,,,,
1488,2011,15.0,"0.241,293.40,","64.62,","19.02,",41.82,,,,,,,,,,,,,,,,
1489,2011,16.0,"0.277,294.89,","67.33,","23.90,",45.61,,,,,,,,,,,,,,,,
1490,2011,17.0,"0.310,296.09,","68.79,","29.74,",49.27,,,,,,,,,,,,,,,,
1491,2011,18.0,"0.341,297.25,","70.60,","35.49,",53.05,,,,,,,,,,,,,,,,
1492,2011,19.0,"0.368,298.20,","72.56,","40.80,",56.68,,,,,,,,,,,,,,,,
1493,2011,20.0,"0.390,298.83,","75.49,","45.15,",60.32,,,,,,,,,,,,,,,,
1494,2011,21.0,"0.406,299.46,","78.30,","47.30,",62.8,,,,,,,,,,,,,,,,
1495,2011,22.0,"0.414,300.58,","80.94,","44.63,",62.78,,,,,,,,,,,,,,,,
1496,2011,23.0,"0.412,301.56,","82.51,","42.21,",62.36,,,,,,,,,,,,,,,,
1497,2011,24.0,"0.398,301.50,","79.25,","45.81,",62.53,,,,,,,,,,,,,,,,
1498,2011,25.0,"0.386,301.31,","75.11,","50.30,",62.71,,,,,,,,,,,,,,,,
1499,2011,26.0,"0.378,301.53,","73.26,","51.53,",62.39,,,,,,,,,,,,,,,,
1500,2011,27.0,"0.372,301.84,","72.92,","52.74,",62.83,,,,,,,,,,,,,,,,
1501,2011,28.0,"0.368,302.15,","73.90,","51.94,",62.92,,,,,,,,,,,,,,,,
1502,2011,29.0,"0.363,302.39,","74.42,","50.28,",62.35,,,,,,,,,,,,,,,,
1503,2011,30.0,"0.356,302.54,","74.65,","48.27,",61.46,,,,,,,,,,,,,,,,
1504,2011,31.0,"0.348,302.84,","75.47,","44.19,",59.83,,,,,,,,,,,,,,,,
1505,2011,32.0,"0.335,302.77,","75.55,","40.74,",58.15,,,,,,,,,,,,,,,,
1506,2011,33.0,"0.321,302.68,","73.98,","36.38,",55.18,,,,,,,,,,,,,,,,
1507,2011,34.0,"0.307,302.77,","72.47,","29.58,",51.03,,,,,,,,,,,,,,,,
1508,2011,35.0,"0.291,302.65,","69.54,","21.14,",45.34,,,,,,,,,,,,,,,,
1509,2011,36.0,"0.270,302.20,","64.77,","11.65,",38.21,,,,,,,,,,,,,,,,
1510,2011,37.0,"0.249,301.13,","59.27,","7.83,",33.55,,,,,,,,,,,,,,,,
1511,2011,38.0,"0.233,299.65,","56.34,","6.91,",31.62,,,,,,,,,,,,,,,,
1512,2011,39.0,"0.216,297.75,","53.82,","7.41,",30.62,,,,,,,,,,,,,,,,
1513,2011,40.0,"0.199,295.42,","50.08,","9.95,",30.02,,,,,,,,,,,,,,,,
1514,2011,41.0,"0.182,292.84,","47.89,","10.60,",29.25,,,,,,,,,,,,,,,,
1515,2011,42.0,"0.165,290.12,","46.44,","11.15,",28.79,,,,,,,,,,,,,,,,
1516,2011,43.0,"0.149,287.66,","44.81,","14.35,",29.58,,,,,,,,,,,,,,,,
1517,2011,44.0,"0.137,285.76,","44.69,","11.12,",27.91,,,,,,,,,,,,,,,,
1518,2011,45.0,"0.124,283.78,","44.11,","10.99,",27.55,,,,,,,,,,,,,,,,
1519,2011,46.0,"0.111,281.57,","43.02,","13.65,",28.33,,,,,,,,,,,,,,,,
1520,2011,47.0,"0.098,279.10,","41.43,","18.32,",29.88,,,,,,,,,,,,,,,,
1521,2011,48.0,"0.087,276.90,","40.16,","21.68,",30.92,,,,,,,,,,,,,,,,
1522,2011,49.0,"0.076,274.30,","38.90,","25.35,",32.13,,,,,,,,,,,,,,,,
1523,2011,50.0,"0.067,271.73,","36.73,","27.65,",32.19,,,,,,,,,,,,,,,,
1524,2011,51.0,"0.061,269.14,","34.77,","32.48,",33.62,,,,,,,,,,,,,,,,
1525,2011,52.0,"0.056,266.70,","31.58,","38.40,",34.99,,,,,,,,,,,,,,,,
1526,2012,1.0,"0.051,264.64,","29.30,","43.50,",36.4,,,,,,,,,,,,,,,,
1527,2012,2.0,"0.048,263.32,","30.21,","48.24,",39.23,,,,,,,,,,,,,,,,
1528,2012,3.0,"0.046,262.10,","29.91,","51.88,",40.89,,,,,,,,,,,,,,,,
1529,2012,4.0,"0.043,261.56,","27.48,","54.25,",40.86,,,,,,,,,,,,,,,,
1530,2012,5.0,"0.042,261.85,","26.26,","54.90,",40.58,,,,,,,,,,,,,,,,
1531,2012,6.0,"0.042,262.56,","24.83,","56.18,",40.5,,,,,,,,,,,,,,,,
1532,2012,7.0,"0.043,263.85,","23.36,","56.15,",39.76,,,,,,,,,,,,,,,,
1533,2012,8.0,"0.049,266.39,","24.72,","53.50,",39.11,,,,,,,,,,,,,,,,
1534,2012,9.0,"0.056,269.88,","25.49,","50.07,",37.78,,,,,,,,,,,,,,,,
1535,2012,10.0,"0.065,274.02,","25.69,","45.28,",35.48,,,,,,,,,,,,,,,,
1536,2012,11.0,"0.081,278.79,","28.57,","37.50,",33.04,,,,,,,,,,,,,,,,
1537,2012,12.0,"0.099,283.49,","31.38,","31.29,",31.33,,,,,,,,,,,,,,,,
1538,2012,13.0,"0.120,287.39,","33.07,","26.58,",29.82,,,,,,,,,,,,,,,,
1539,2012,14.0,"0.144,290.61,","35.71,","21.65,",28.68,,,,,,,,,,,,,,,,
1540,2012,15.0,"0.175,293.49,","41.55,","18.22,",29.89,,,,,,,,,,,,,,,,
1541,2012,16.0,"0.214,296.16,","45.85,","15.09,",30.47,,,,,,,,,,,,,,,,
1542,2012,17.0,"0.254,298.14,","49.82,","14.10,",31.96,,,,,,,,,,,,,,,,
1543,2012,18.0,"0.289,299.40,","52.25,","17.67,",34.96,,,,,,,,,,,,,,,,
1544,2012,19.0,"0.315,300.10,","52.85,","23.72,",38.28,,,,,,,,,,,,,,,,
1545,2012,20.0,"0.333,300.17,","53.32,","33.33,",43.33,,,,,,,,,,,,,,,,
1546,2012,21.0,"0.345,299.99,","53.67,","42.99,",48.33,,,,,,,,,,,,,,,,
1547,2012,22.0,"0.362,302.50,","58.63,","29.65,",44.14,,,,,,,,,,,,,,,,
1548,2012,23.0,"0.367,303.51,","61.73,","28.00,",44.86,,,,,,,,,,,,,,,,
1549,2012,24.0,"0.366,304.39,","62.69,","24.60,",43.65,,,,,,,,,,,,,,,,
1550,2012,25.0,"0.359,305.32,","61.29,","19.97,",40.63,,,,,,,,,,,,,,,,
1551,2012,26.0,"0.349,306.01,","58.34,","18.01,",38.18,,,,,,,,,,,,,,,,
1552,2012,27.0,"0.326,306.47,","50.49,","18.56,",34.53,,,,,,,,,,,,,,,,
1553,2012,28.0,"0.313,306.92,","48.04,","17.56,",32.8,,,,,,,,,,,,,,,,
1554,2012,29.0,"0.300,307.31,","45.01,","14.92,",29.97,,,,,,,,,,,,,,,,
1555,2012,30.0,"0.286,307.57,","42.03,","12.43,",27.23,,,,,,,,,,,,,,,,
1556,2012,31.0,"0.270,307.32,","38.18,","12.00,",25.09,,,,,,,,,,,,,,,,
1557,2012,32.0,"0.255,306.73,","35.78,","11.83,",23.8,,,,,,,,,,,,,,,,
1558,2012,33.0,"0.244,305.94,","34.30,","11.94,",23.12,,,,,,,,,,,,,,,,
1559,2012,34.0,"0.236,305.13,","34.21,","11.44,",22.83,,,,,,,,,,,,,,,,
1560,2012,35.0,"0.232,304.21,","36.77,","9.99,",23.38,,,,,,,,,,,,,,,,
1561,2012,36.0,"0.227,303.46,","40.57,","6.09,",23.33,,,,,,,,,,,,,,,,
1562,2012,37.0,"0.218,302.48,","42.17,","4.14,",23.16,,,,,,,,,,,,,,,,
1563,2012,38.0,"0.210,301.16,","44.00,","2.96,",23.48,,,,,,,,,,,,,,,,
1564,2012,39.0,"0.201,299.33,","45.65,","2.83,",24.24,,,,,,,,,,,,,,,,
1565,2012,40.0,"0.193,297.30,","47.26,","2.66,",24.96,,,,,,,,,,,,,,,,
1566,2012,41.0,"0.191,295.36,","52.22,","1.32,",26.77,,,,,,,,,,,,,,,,
1567,2012,42.0,"0.190,292.82,","57.27,","0.76,",29.01,,,,,,,,,,,,,,,,
1568,2012,43.0,"0.184,289.73,","59.87,","2.78,",31.33,,,,,,,,,,,,,,,,
1569,2012,44.0,"0.176,286.47,","61.28,","7.37,",34.33,,,,,,,,,,,,,,,,
1570,2012,45.0,"0.167,283.63,","62.75,","12.04,",37.4,,,,,,,,,,,,,,,,
1571,2012,46.0,"0.160,281.31,","64.87,","15.15,",40.01,,,,,,,,,,,,,,,,
1572,2012,47.0,"0.149,278.16,","65.49,","22.88,",44.19,,,,,,,,,,,,,,,,
1573,2012,48.0,"0.138,274.74,","65.49,","31.21,",48.35,,,,,,,,,,,,,,,,
1574,2012,49.0,"0.125,271.80,","64.46,","34.92,",49.69,,,,,,,,,,,,,,,,
1575,2012,50.0,"0.112,268.39,","61.83,","39.40,",50.62,,,,,,,,,,,,,,,,
1576,2012,51.0,"0.101,265.93,","57.99,","42.75,",50.37,,,,,,,,,,,,,,,,
1577,2012,52.0,"0.091,264.95,","52.49,","42.94,",47.71,,,,,,,,,,,,,,,,
1578,2013,1.0,"0.082,264.69,","48.38,","42.83,",45.6,,,,,,,,,,,,,,,,
1579,2013,2.0,"0.083,265.69,","51.61,","40.70,",46.15,,,,,,,,,,,,,,,,
1580,2013,3.0,"0.085,266.66,","53.83,","38.45,",46.14,,,,,,,,,,,,,,,,
1581,2013,4.0,"0.086,267.34,","53.38,","38.03,",45.7,,,,,,,,,,,,,,,,
1582,2013,5.0,"0.091,268.71,","55.33,","35.85,",45.59,,,,,,,,,,,,,,,,
1583,2013,6.0,"0.101,270.78,","60.02,","33.13,",46.57,,,,,,,,,,,,,,,,
1584,2013,7.0,"0.120,273.72,","66.91,","28.42,",47.66,,,,,,,,,,,,,,,,
1585,2013,8.0,"0.143,276.31,","74.92,","25.56,",50.24,,,,,,,,,,,,,,,,
1586,2013,9.0,"0.175,279.39,","83.38,","22.93,",53.15,,,,,,,,,,,,,,,,
1587,2013,10.0,"0.202,282.59,","87.50,","20.28,",53.89,,,,,,,,,,,,,,,,
1588,2013,11.0,"0.221,284.64,","88.51,","18.80,",53.65,,,,,,,,,,,,,,,,
1589,2013,12.0,"0.239,286.85,","88.66,","19.34,",54.0,,,,,,,,,,,,,,,,
1590,2013,13.0,"0.257,289.46,","86.98,","18.46,",52.72,,,,,,,,,,,,,,,,
1591,2013,14.0,"0.278,292.01,","85.62,","15.35,",50.48,,,,,,,,,,,,,,,,
1592,2013,15.0,"0.308,294.61,","87.02,","13.11,",50.06,,,,,,,,,,,,,,,,
1593,2013,16.0,"0.347,296.97,","89.59,","11.50,",50.54,,,,,,,,,,,,,,,,
1594,2013,17.0,"0.381,298.76,","90.76,","11.14,",50.95,,,,,,,,,,,,,,,,
1595,2013,18.0,"0.407,299.98,","90.89,","13.91,",52.4,,,,,,,,,,,,,,,,
1596,2013,19.0,"0.420,300.74,","89.06,","18.44,",53.75,,,,,,,,,,,,,,,,
1597,2013,20.0,"0.425,300.93,","86.97,","26.39,",56.68,,,,,,,,,,,,,,,,
1598,2013,21.0,"0.425,300.38,","84.83,","39.33,",62.08,,,,,,,,,,,,,,,,
1599,2013,22.0,"0.420,300.05,","82.86,","49.09,",65.97,,,,,,,,,,,,,,,,
1600,2013,23.0,"0.414,300.10,","82.94,","54.05,",68.5,,,,,,,,,,,,,,,,
1601,2013,24.0,"0.407,300.14,","82.79,","56.94,",69.86,,,,,,,,,,,,,,,,
1602,2013,25.0,"0.402,300.37,","82.19,","58.44,",70.31,,,,,,,,,,,,,,,,
1603,2013,26.0,"0.395,300.67,","80.44,","58.96,",69.7,,,,,,,,,,,,,,,,
1604,2013,27.0,"0.385,300.90,","78.14,","60.54,",69.34,,,,,,,,,,,,,,,,
1605,2013,28.0,"0.371,300.94,","74.84,","61.45,",68.15,,,,,,,,,,,,,,,,
1606,2013,29.0,"0.357,301.20,","71.45,","59.51,",65.48,,,,,,,,,,,,,,,,
1607,2013,30.0,"0.342,301.64,","67.83,","55.16,",61.5,,,,,,,,,,,,,,,,
1608,2013,31.0,"0.323,302.06,","63.50,","49.92,",56.71,,,,,,,,,,,,,,,,
1609,2013,32.0,"0.303,302.42,","59.45,","43.11,",51.28,,,,,,,,,,,,,,,,
1610,2013,33.0,"0.282,301.62,","53.47,","44.44,",48.95,,,,,,,,,,,,,,,,
1611,2013,34.0,"0.258,300.16,","46.09,","51.36,",48.73,,,,,,,,,,,,,,,,
1612,2013,35.0,"0.233,297.75,","37.90,","65.04,",51.47,,,,,,,,,,,,,,,,
1613,2013,36.0,"0.211,295.27,","32.59,","75.64,",54.11,,,,,,,,,,,,,,,,
1614,2013,37.0,"0.196,293.34,","31.14,","80.25,",55.69,,,,,,,,,,,,,,,,
1615,2013,38.0,"0.186,291.83,","32.18,","82.65,",57.42,,,,,,,,,,,,,,,,
1616,2013,39.0,"0.179,290.59,","34.51,","82.57,",58.54,,,,,,,,,,,,,,,,
1617,2013,40.0,"0.176,289.57,","38.88,","74.63,",56.75,,,,,,,,,,,,,,,,
1618,2013,41.0,"0.175,288.72,","45.18,","53.92,",49.55,,,,,,,,,,,,,,,,
1619,2013,42.0,"0.178,287.97,","53.10,","31.15,",42.13,,,,,,,,,,,,,,,,
1620,2013,43.0,"0.176,286.83,","57.57,","20.13,",38.85,,,,,,,,,,,,,,,,
1621,2013,44.0,"0.176,285.66,","62.76,","11.57,",37.17,,,,,,,,,,,,,,,,
1622,2013,45.0,"0.180,284.38,","69.89,","7.97,",38.93,,,,,,,,,,,,,,,,
1623,2013,46.0,"0.180,282.00,","75.53,","11.34,",43.43,,,,,,,,,,,,,,,,
1624,2013,47.0,"0.182,280.06,","81.94,","13.41,",47.68,,,,,,,,,,,,,,,,
1625,2013,48.0,"0.180,278.41,","86.67,","14.43,",50.55,,,,,,,,,,,,,,,,
1626,2013,49.0,"0.178,277.17,","90.64,","13.02,",51.83,,,,,,,,,,,,,,,,
1627,2013,50.0,"0.171,276.09,","92.63,","10.60,",51.62,,,,,,,,,,,,,,,,
1628,2013,51.0,"0.156,274.97,","91.23,","11.30,",51.27,,,,,,,,,,,,,,,,
1629,2013,52.0,"0.140,273.65,","86.40,","15.46,",50.93,,,,,,,,,,,,,,,,
1630,2014,1.0,"0.122,271.87,","78.17,","21.30,",49.74,,,,,,,,,,,,,,,,
1631,2014,2.0,"0.101,269.32,","67.31,","30.19,",48.75,,,,,,,,,,,,,,,,
1632,2014,3.0,"0.084,266.64,","56.01,","38.85,",47.43,,,,,,,,,,,,,,,,
1633,2014,4.0,"0.074,264.96,","47.24,","44.81,",46.03,,,,,,,,,,,,,,,,
1634,2014,5.0,"0.072,264.80,","44.64,","46.61,",45.62,,,,,,,,,,,,,,,,
1635,2014,6.0,"0.078,266.18,","47.04,","45.89,",46.47,,,,,,,,,,,,,,,,
1636,2014,7.0,"0.095,269.11,","53.71,","41.45,",47.58,,,,,,,,,,,,,,,,
1637,2014,8.0,"0.124,274.24,","66.46,","31.66,",49.06,,,,,,,,,,,,,,,,
1638,2014,9.0,"0.159,279.11,","78.68,","24.10,",51.39,,,,,,,,,,,,,,,,
1639,2014,10.0,"0.196,283.18,","87.42,","18.84,",53.13,,,,,,,,,,,,,,,,
1640,2014,11.0,"0.230,286.56,","91.85,","12.95,",52.4,,,,,,,,,,,,,,,,
1641,2014,12.0,"0.260,289.21,","93.80,","11.51,",52.65,,,,,,,,,,,,,,,,
1642,2014,13.0,"0.287,291.27,","93.92,","11.97,",52.94,,,,,,,,,,,,,,,,
1643,2014,14.0,"0.315,292.92,","93.81,","11.87,",52.84,,,,,,,,,,,,,,,,
1644,2014,15.0,"0.342,294.20,","93.88,","15.01,",54.45,,,,,,,,,,,,,,,,
1645,2014,16.0,"0.370,295.19,","93.10,","22.16,",57.63,,,,,,,,,,,,,,,,
1646,2014,17.0,"0.397,295.98,","92.20,","30.90,",61.55,,,,,,,,,,,,,,,,
1647,2014,18.0,"0.414,296.61,","90.21,","41.13,",65.67,,,,,,,,,,,,,,,,
1648,2014,19.0,"0.424,297.14,","87.71,","50.43,",69.07,,,,,,,,,,,,,,,,
1649,2014,20.0,"0.424,297.46,","84.38,","57.23,",70.81,,,,,,,,,,,,,,,,
1650,2014,21.0,"0.418,297.86,","80.53,","60.84,",70.68,,,,,,,,,,,,,,,,
1651,2014,22.0,"0.404,298.03,","75.51,","65.52,",70.52,,,,,,,,,,,,,,,,
1652,2014,23.0,"0.395,298.45,","73.92,","67.01,",70.46,,,,,,,,,,,,,,,,
1653,2014,24.0,"0.385,299.08,","72.16,","65.34,",68.75,,,,,,,,,,,,,,,,
1654,2014,25.0,"0.371,299.73,","67.87,","63.43,",65.65,,,,,,,,,,,,,,,,
1655,2014,26.0,"0.354,300.33,","61.44,","61.40,",61.42,,,,,,,,,,,,,,,,
1656,2014,27.0,"0.341,301.01,","57.87,","59.30,",58.59,,,,,,,,,,,,,,,,
1657,2014,28.0,"0.330,301.74,","56.09,","55.03,",55.56,,,,,,,,,,,,,,,,
1658,2014,29.0,"0.314,302.72,","52.08,","47.64,",49.86,,,,,,,,,,,,,,,,
1659,2014,30.0,"0.298,303.57,","47.84,","40.20,",44.02,,,,,,,,,,,,,,,,
1660,2014,31.0,"0.281,304.06,","44.11,","34.50,",39.3,,,,,,,,,,,,,,,,
1661,2014,32.0,"0.271,304.59,","43.88,","26.73,",35.31,,,,,,,,,,,,,,,,
1662,2014,33.0,"0.259,304.76,","42.44,","20.53,",31.49,,,,,,,,,,,,,,,,
1663,2014,34.0,"0.245,304.54,","39.18,","16.44,",27.81,,,,,,,,,,,,,,,,
1664,2014,35.0,"0.232,303.74,","37.36,","14.08,",25.72,,,,,,,,,,,,,,,,
1665,2014,36.0,"0.222,302.53,","38.18,","12.12,",25.15,,,,,,,,,,,,,,,,
1666,2014,37.0,"0.212,301.30,","39.11,","10.32,",24.72,,,,,,,,,,,,,,,,
1667,2014,38.0,"0.199,299.77,","38.25,","9.72,",23.99,,,,,,,,,,,,,,,,
1668,2014,39.0,"0.186,297.37,","37.51,","13.66,",25.59,,,,,,,,,,,,,,,,
1669,2014,40.0,"0.174,294.56,","37.39,","20.08,",28.74,,,,,,,,,,,,,,,,
1670,2014,41.0,"0.160,291.88,","37.06,","20.61,",28.84,,,,,,,,,,,,,,,,
1671,2014,42.0,"0.143,288.69,","35.35,","23.94,",29.64,,,,,,,,,,,,,,,,
1672,2014,43.0,"0.125,285.52,","33.24,","29.87,",31.55,,,,,,,,,,,,,,,,
1673,2014,44.0,"0.109,281.57,","30.97,","37.66,",34.31,,,,,,,,,,,,,,,,
1674,2014,45.0,"0.092,276.92,","27.58,","49.40,",38.49,,,,,,,,,,,,,,,,
