,Mean,data,for,UKR,Province=,1:,"Cherkasy,",from,1981,to,2017<br>The,data.1,below,were,extracted,from.1,weekly,files,like:,"../AVHRR_VHP/4km/ts_L1_v1/ByWeek/VHP_L1_Mean_198135.txt<br><tt><pre>year,week,,","provinceID,","SMN,SMT,VCI,TCI,VHI"
1399,2009,30.0,"0.439,299.05,","67.94,","37.69,",52.82,,,,,,,,,,,,,,,,
1400,2009,31.0,"0.427,298.93,","65.64,","38.76,",52.2,,,,,,,,,,,,,,,,
1401,2009,32.0,"0.411,298.60,","62.70,","38.92,",50.81,,,,,,,,,,,,,,,,
1402,2009,33.0,"0.395,298.26,","60.11,","35.89,",48.0,,,,,,,,,,,,,,,,
1403,2009,34.0,"0.373,297.56,","55.54,","34.29,",44.92,,,,,,,,,,,,,,,,
1404,2009,35.0,"0.349,296.77,","52.15,","30.07,",41.11,,,,,,,,,,,,,,,,
1405,2009,36.0,"0.327,295.94,","51.39,","22.77,",37.08,,,,,,,,,,,,,,,,
1406,2009,37.0,"0.302,294.40,","50.47,","23.05,",36.76,,,,,,,,,,,,,,,,
1407,2009,38.0,"0.277,291.89,","47.61,","35.22,",41.42,,,,,,,,,,,,,,,,
1408,2009,39.0,"0.250,289.41,","42.31,","44.71,",43.51,,,,,,,,,,,,,,,,
1409,2009,40.0,"0.227,287.51,","39.16,","42.30,",40.73,,,,,,,,,,,,,,,,
1410,2009,41.0,"0.200,284.95,","36.27,","43.50,",39.88,,,,,,,,,,,,,,,,
1411,2009,42.0,"0.175,281.83,","36.18,","49.71,",42.95,,,,,,,,,,,,,,,,
1412,2009,43.0,"0.154,279.00,","38.55,","51.96,",45.25,,,,,,,,,,,,,,,,
1413,2009,44.0,"0.135,276.26,","39.63,","45.98,",42.81,,,,,,,,,,,,,,,,
1414,2009,45.0,"0.116,273.54,","39.04,","42.11,",40.58,,,,,,,,,,,,,,,,
1415,2009,46.0,"0.101,270.80,","41.00,","41.68,",41.34,,,,,,,,,,,,,,,,
1416,2009,47.0,"0.086,266.87,","40.92,","50.34,",45.63,,,,,,,,,,,,,,,,
1417,2009,48.0,"0.076,263.30,","41.54,","59.53,",50.54,,,,,,,,,,,,,,,,
1418,2009,49.0,"0.069,259.57,","41.52,","68.51,",55.01,,,,,,,,,,,,,,,,
1419,2009,50.0,"0.062,255.12,","41.92,","78.01,",59.97,,,,,,,,,,,,,,,,
1420,2009,51.0,"0.054,250.46,","38.64,","86.68,",62.66,,,,,,,,,,,,,,,,
1421,2009,52.0,"0.048,247.69,","35.30,","88.93,",62.11,,,,,,,,,,,,,,,,
1422,2010,1.0,"0.036,248.09,","24.66,","81.41,",53.03,,,,,,,,,,,,,,,,
1423,2010,2.0,"0.032,247.69,","22.09,","82.61,",52.35,,,,,,,,,,,,,,,,
1424,2010,3.0,"0.028,245.96,","19.32,","88.08,",53.7,,,,,,,,,,,,,,,,
1425,2010,4.0,"0.026,244.19,","18.44,","91.78,",55.11,,,,,,,,,,,,,,,,
1426,2010,5.0,"0.024,243.10,","17.10,","93.14,",55.12,,,,,,,,,,,,,,,,
1427,2010,6.0,"0.024,243.70,","15.54,","93.41,",54.47,,,,,,,,,,,,,,,,
1428,2010,7.0,"0.023,245.02,","13.13,","93.53,",53.33,,,,,,,,,,,,,,,,
1429,2010,8.0,"0.024,247.66,","12.08,","92.79,",52.43,,,,,,,,,,,,,,,,
1430,2010,9.0,"0.028,251.68,","13.36,","91.22,",52.29,,,,,,,,,,,,,,,,
1431,2010,10.0,"0.038,257.61,","14.95,","87.06,",51.0,,,,,,,,,,,,,,,,
1432,2010,11.0,"0.054,264.34,","18.62,","76.55,",47.59,,,,,,,,,,,,,,,,
1433,2010,12.0,"0.073,270.91,","22.19,","63.72,",42.96,,,,,,,,,,,,,,,,
1434,2010,13.0,"0.098,276.99,","27.48,","52.17,",39.83,,,,,,,,,,,,,,,,
1435,2010,14.0,"0.129,282.44,","32.84,","40.46,",36.65,,,,,,,,,,,,,,,,
1436,2010,15.0,"0.163,287.06,","36.21,","31.33,",33.77,,,,,,,,,,,,,,,,
1437,2010,16.0,"0.201,290.06,","39.28,","29.47,",34.37,,,,,,,,,,,,,,,,
1438,2010,17.0,"0.243,291.91,","43.73,","33.69,",38.71,,,,,,,,,,,,,,,,
1439,2010,18.0,"0.280,293.99,","45.43,","33.32,",39.37,,,,,,,,,,,,,,,,
1440,2010,19.0,"0.317,295.76,","45.71,","32.46,",39.08,,,,,,,,,,,,,,,,
1441,2010,20.0,"0.353,296.57,","46.39,","34.77,",40.58,,,,,,,,,,,,,,,,
1442,2010,21.0,"0.389,297.31,","50.03,","34.50,",42.26,,,,,,,,,,,,,,,,
1443,2010,22.0,"0.419,297.74,","54.79,","35.15,",44.97,,,,,,,,,,,,,,,,
1444,2010,23.0,"0.440,298.09,","59.35,","34.87,",47.11,,,,,,,,,,,,,,,,
1445,2010,24.0,"0.454,298.52,","64.21,","33.66,",48.93,,,,,,,,,,,,,,,,
1446,2010,25.0,"0.460,298.76,","66.52,","32.91,",49.72,,,,,,,,,,,,,,,,
1447,2010,26.0,"0.460,299.11,","66.49,","29.77,",48.13,,,,,,,,,,,,,,,,
1448,2010,27.0,"0.463,299.77,","69.79,","24.33,",47.06,,,,,,,,,,,,,,,,
1449,2010,28.0,"0.457,300.36,","70.19,","20.23,",45.21,,,,,,,,,,,,,,,,
1450,2010,29.0,"0.448,301.10,","68.77,","15.50,",42.14,,,,,,,,,,,,,,,,
1451,2010,30.0,"0.438,302.02,","67.78,","10.17,",38.97,,,,,,,,,,,,,,,,
1452,2010,31.0,"0.415,302.24,","60.29,","8.68,",34.48,,,,,,,,,,,,,,,,
1453,2010,32.0,"0.389,301.87,","52.04,","9.00,",30.52,,,,,,,,,,,,,,,,
1454,2010,33.0,"0.364,300.87,","44.78,","11.30,",28.04,,,,,,,,,,,,,,,,
1455,2010,34.0,"0.345,299.30,","41.19,","16.23,",28.71,,,,,,,,,,,,,,,,
1456,2010,35.0,"0.330,297.51,","42.15,","21.58,",31.87,,,,,,,,,,,,,,,,
1457,2010,36.0,"0.307,295.17,","41.27,","31.70,",36.48,,,,,,,,,,,,,,,,
1458,2010,37.0,"0.289,293.07,","43.37,","39.15,",41.26,,,,,,,,,,,,,,,,
1459,2010,38.0,"0.270,291.21,","44.01,","43.46,",43.74,,,,,,,,,,,,,,,,
1460,2010,39.0,"0.253,289.27,","43.86,","46.26,",45.06,,,,,,,,,,,,,,,,
1461,2010,40.0,"0.234,287.18,","43.24,","46.93,",45.09,,,,,,,,,,,,,,,,
1462,2010,41.0,"0.214,285.05,","44.86,","42.86,",43.86,,,,,,,,,,,,,,,,
1463,2010,42.0,"0.196,283.46,","49.14,","31.23,",40.19,,,,,,,,,,,,,,,,
1464,2010,43.0,"0.185,282.44,","57.43,","19.42,",38.43,,,,,,,,,,,,,,,,
1465,2010,44.0,"0.167,280.73,","60.31,","10.37,",35.34,,,,,,,,,,,,,,,,
1466,2010,45.0,"0.148,278.47,","61.43,","10.27,",35.85,,,,,,,,,,,,,,,,
1467,2010,46.0,"0.128,275.04,","60.52,","18.04,",39.28,,,,,,,,,,,,,,,,
1468,2010,47.0,"0.108,270.50,","58.38,","32.38,",45.38,,,,,,,,,,,,,,,,
1469,2010,48.0,"0.091,266.15,","53.76,","46.01,",49.89,,,,,,,,,,,,,,,,
1470,2010,49.0,"0.073,261.51,","44.53,","59.07,",51.8,,,,,,,,,,,,,,,,
1471,2010,50.0,"0.061,257.81,","38.59,","65.87,",52.23,,,,,,,,,,,,,,,,
1472,2010,51.0,"0.051,255.43,","34.26,","67.07,",50.67,,,,,,,,,,,,,,,,
1473,2010,52.0,"0.046,254.49,","32.50,","64.40,",48.45,,,,,,,,,,,,,,,,
1474,2011,1.0,"0.040,254.33,","28.96,","60.64,",44.8,,,,,,,,,,,,,,,,
1475,2011,2.0,"0.036,255.29,","25.72,","57.06,",41.39,,,,,,,,,,,,,,,,
1476,2011,3.0,"0.037,257.33,","27.97,","51.05,",39.51,,,,,,,,,,,,,,,,
1477,2011,4.0,"0.041,259.72,","32.35,","44.24,",38.29,,,,,,,,,,,,,,,,
1478,2011,5.0,"0.044,261.89,","34.78,","39.84,",37.31,,,,,,,,,,,,,,,,
1479,2011,6.0,"0.051,263.95,","37.13,","38.56,",37.85,,,,,,,,,,,,,,,,
1480,2011,7.0,"0.060,266.09,","40.10,","37.33,",38.72,,,,,,,,,,,,,,,,
1481,2011,8.0,"0.071,268.21,","43.15,","36.55,",39.85,,,,,,,,,,,,,,,,
1482,2011,9.0,"0.086,271.31,","47.97,","33.76,",40.87,,,,,,,,,,,,,,,,
1483,2011,10.0,"0.102,274.58,","50.96,","31.36,",41.16,,,,,,,,,,,,,,,,
1484,2011,11.0,"0.117,277.33,","51.92,","27.97,",39.95,,,,,,,,,,,,,,,,
1485,2011,12.0,"0.132,279.96,","52.46,","28.65,",40.56,,,,,,,,,,,,,,,,
1486,2011,13.0,"0.150,282.40,","53.67,","29.77,",41.72,,,,,,,,,,,,,,,,
1487,2011,14.0,"0.168,284.48,","52.45,","31.11,",41.78,,,,,,,,,,,,,,,,
1488,2011,15.0,"0.194,287.38,","51.62,","30.04,",40.83,,,,,,,,,,,,,,,,
1489,2011,16.0,"0.226,290.66,","51.32,","25.61,",38.46,,,,,,,,,,,,,,,,
1490,2011,17.0,"0.261,293.54,","52.36,","20.05,",36.2,,,,,,,,,,,,,,,,
1491,2011,18.0,"0.297,295.62,","53.37,","17.87,",35.62,,,,,,,,,,,,,,,,
1492,2011,19.0,"0.336,296.91,","54.53,","20.48,",37.5,,,,,,,,,,,,,,,,
1493,2011,20.0,"0.374,297.60,","56.97,","24.21,",40.59,,,,,,,,,,,,,,,,
1494,2011,21.0,"0.410,298.36,","61.76,","23.82,",42.79,,,,,,,,,,,,,,,,
1495,2011,22.0,"0.438,299.25,","66.40,","20.65,",43.53,,,,,,,,,,,,,,,,
1496,2011,23.0,"0.455,299.65,","68.78,","20.37,",44.58,,,,,,,,,,,,,,,,
1497,2011,24.0,"0.460,299.05,","67.90,","28.81,",48.35,,,,,,,,,,,,,,,,
1498,2011,25.0,"0.465,298.44,","69.84,","35.97,",52.91,,,,,,,,,,,,,,,,
1499,2011,26.0,"0.472,298.18,","74.35,","38.76,",56.56,,,,,,,,,,,,,,,,
1500,2011,27.0,"0.478,297.94,","79.14,","42.55,",60.84,,,,,,,,,,,,,,,,
1501,2011,28.0,"0.485,297.92,","85.95,","44.65,",65.3,,,,,,,,,,,,,,,,
1502,2011,29.0,"0.488,297.87,","89.79,","47.44,",68.62,,,,,,,,,,,,,,,,
1503,2011,30.0,"0.488,297.77,","92.31,","50.72,",71.52,,,,,,,,,,,,,,,,
1504,2011,31.0,"0.484,297.78,","94.14,","50.60,",72.37,,,,,,,,,,,,,,,,
1505,2011,32.0,"0.473,297.45,","94.47,","51.03,",72.75,,,,,,,,,,,,,,,,
1506,2011,33.0,"0.462,297.23,","94.76,","46.98,",70.87,,,,,,,,,,,,,,,,
1507,2011,34.0,"0.448,297.28,","94.65,","37.23,",65.94,,,,,,,,,,,,,,,,
1508,2011,35.0,"0.429,297.06,","93.50,","26.19,",59.84,,,,,,,,,,,,,,,,
1509,2011,36.0,"0.405,296.50,","91.35,","15.26,",53.3,,,,,,,,,,,,,,,,
1510,2011,37.0,"0.375,295.39,","88.07,","9.66,",48.87,,,,,,,,,,,,,,,,
1511,2011,38.0,"0.347,293.96,","84.85,","7.53,",46.19,,,,,,,,,,,,,,,,
1512,2011,39.0,"0.320,292.15,","81.74,","8.06,",44.9,,,,,,,,,,,,,,,,
1513,2011,40.0,"0.289,289.83,","76.62,","11.48,",44.05,,,,,,,,,,,,,,,,
1514,2011,41.0,"0.261,287.41,","73.93,","11.55,",42.74,,,,,,,,,,,,,,,,
1515,2011,42.0,"0.233,284.90,","72.38,","14.17,",43.28,,,,,,,,,,,,,,,,
1516,2011,43.0,"0.208,282.66,","72.27,","17.04,",44.66,,,,,,,,,,,,,,,,
1517,2011,44.0,"0.188,280.82,","74.14,","8.55,",41.34,,,,,,,,,,,,,,,,
1518,2011,45.0,"0.167,278.84,","74.86,","6.50,",40.68,,,,,,,,,,,,,,,,
1519,2011,46.0,"0.147,276.95,","75.66,","6.36,",41.01,,,,,,,,,,,,,,,,
1520,2011,47.0,"0.125,274.87,","73.31,","9.30,",41.3,,,,,,,,,,,,,,,,
1521,2011,48.0,"0.109,272.97,","70.22,","13.57,",41.9,,,,,,,,,,,,,,,,
1522,2011,49.0,"0.097,270.94,","66.77,","18.78,",42.78,,,,,,,,,,,,,,,,
1523,2011,50.0,"0.086,269.32,","64.33,","19.96,",42.14,,,,,,,,,,,,,,,,
1524,2011,51.0,"0.077,267.50,","60.69,","20.74,",40.72,,,,,,,,,,,,,,,,
1525,2011,52.0,"0.069,265.74,","56.03,","23.69,",39.86,,,,,,,,,,,,,,,,
1526,2012,1.0,"0.060,263.60,","49.88,","27.68,",38.78,,,,,,,,,,,,,,,,
1527,2012,2.0,"0.054,261.67,","45.09,","33.60,",39.35,,,,,,,,,,,,,,,,
1528,2012,3.0,"0.048,259.45,","39.77,","42.95,",41.36,,,,,,,,,,,,,,,,
1529,2012,4.0,"0.043,258.43,","34.05,","48.81,",41.43,,,,,,,,,,,,,,,,
1530,2012,5.0,"0.040,258.40,","30.62,","51.94,",41.28,,,,,,,,,,,,,,,,
1531,2012,6.0,"0.038,258.75,","26.80,","56.20,",41.5,,,,,,,,,,,,,,,,
1532,2012,7.0,"0.036,259.38,","22.25,","59.98,",41.12,,,,,,,,,,,,,,,,
1533,2012,8.0,"0.039,261.23,","22.11,","60.23,",41.17,,,,,,,,,,,,,,,,
1534,2012,9.0,"0.042,263.13,","22.05,","61.97,",42.01,,,,,,,,,,,,,,,,
1535,2012,10.0,"0.050,265.75,","21.85,","63.39,",42.62,,,,,,,,,,,,,,,,
1536,2012,11.0,"0.069,269.65,","26.37,","57.53,",41.95,,,,,,,,,,,,,,,,
1537,2012,12.0,"0.092,274.37,","32.05,","50.46,",41.26,,,,,,,,,,,,,,,,
1538,2012,13.0,"0.119,279.24,","38.03,","42.78,",40.4,,,,,,,,,,,,,,,,
1539,2012,14.0,"0.149,283.59,","42.68,","34.84,",38.76,,,,,,,,,,,,,,,,
1540,2012,15.0,"0.186,287.48,","47.60,","28.68,",38.14,,,,,,,,,,,,,,,,
1541,2012,16.0,"0.232,290.82,","54.07,","23.67,",38.87,,,,,,,,,,,,,,,,
1542,2012,17.0,"0.282,293.64,","61.68,","18.86,",40.27,,,,,,,,,,,,,,,,
1543,2012,18.0,"0.325,295.60,","65.82,","18.44,",42.13,,,,,,,,,,,,,,,,
1544,2012,19.0,"0.360,296.98,","66.00,","20.14,",43.07,,,,,,,,,,,,,,,,
1545,2012,20.0,"0.384,297.61,","62.26,","24.77,",43.52,,,,,,,,,,,,,,,,
1546,2012,21.0,"0.400,297.74,","56.63,","30.97,",43.8,,,,,,,,,,,,,,,,
1547,2012,22.0,"0.438,299.37,","66.72,","20.87,",43.79,,,,,,,,,,,,,,,,
1548,2012,23.0,"0.454,299.97,","68.85,","18.82,",43.84,,,,,,,,,,,,,,,,
1549,2012,24.0,"0.463,300.35,","70.29,","18.20,",44.24,,,,,,,,,,,,,,,,
1550,2012,25.0,"0.469,300.63,","72.51,","16.61,",44.56,,,,,,,,,,,,,,,,
1551,2012,26.0,"0.473,300.66,","73.97,","16.09,",45.03,,,,,,,,,,,,,,,,
1552,2012,27.0,"0.466,300.67,","71.17,","16.28,",43.73,,,,,,,,,,,,,,,,
1553,2012,28.0,"0.465,300.69,","73.80,","17.24,",45.52,,,,,,,,,,,,,,,,
1554,2012,29.0,"0.456,300.54,","72.73,","20.26,",46.5,,,,,,,,,,,,,,,,
1555,2012,30.0,"0.450,300.36,","73.06,","24.30,",48.68,,,,,,,,,,,,,,,,
1556,2012,31.0,"0.439,300.00,","71.50,","27.97,",49.74,,,,,,,,,,,,,,,,
1557,2012,32.0,"0.424,299.53,","69.53,","29.46,",49.5,,,,,,,,,,,,,,,,
1558,2012,33.0,"0.408,298.80,","67.34,","30.28,",48.81,,,,,,,,,,,,,,,,
1559,2012,34.0,"0.392,298.12,","65.84,","28.11,",46.98,,,,,,,,,,,,,,,,
1560,2012,35.0,"0.375,297.18,","65.68,","25.65,",45.66,,,,,,,,,,,,,,,,
1561,2012,36.0,"0.362,296.58,","69.23,","16.35,",42.79,,,,,,,,,,,,,,,,
1562,2012,37.0,"0.348,295.89,","73.40,","8.37,",40.89,,,,,,,,,,,,,,,,
1563,2012,38.0,"0.326,294.55,","73.12,","6.48,",39.8,,,,,,,,,,,,,,,,
1564,2012,39.0,"0.304,292.83,","72.35,","6.29,",39.32,,,,,,,,,,,,,,,,
1565,2012,40.0,"0.285,290.94,","73.30,","5.48,",39.39,,,,,,,,,,,,,,,,
1566,2012,41.0,"0.263,289.10,","74.50,","3.19,",38.84,,,,,,,,,,,,,,,,
1567,2012,42.0,"0.235,286.60,","72.69,","4.51,",38.6,,,,,,,,,,,,,,,,
1568,2012,43.0,"0.208,283.41,","70.78,","12.03,",41.4,,,,,,,,,,,,,,,,
1569,2012,44.0,"0.183,280.91,","69.94,","9.60,",39.77,,,,,,,,,,,,,,,,
1570,2012,45.0,"0.164,278.36,","70.42,","10.54,",40.48,,,,,,,,,,,,,,,,
1571,2012,46.0,"0.144,275.60,","70.43,","14.66,",42.55,,,,,,,,,,,,,,,,
1572,2012,47.0,"0.123,272.55,","68.40,","21.69,",45.04,,,,,,,,,,,,,,,,
1573,2012,48.0,"0.096,268.10,","58.06,","37.20,",47.63,,,,,,,,,,,,,,,,
1574,2012,49.0,"0.076,262.85,","47.24,","54.31,",50.77,,,,,,,,,,,,,,,,
1575,2012,50.0,"0.061,257.73,","39.54,","66.64,",53.09,,,,,,,,,,,,,,,,
1576,2012,51.0,"0.047,254.20,","30.78,","71.57,",51.17,,,,,,,,,,,,,,,,
1577,2012,52.0,"0.040,252.65,","26.65,","70.90,",48.78,,,,,,,,,,,,,,,,
1578,2013,1.0,"0.038,252.18,","26.25,","68.05,",47.15,,,,,,,,,,,,,,,,
1579,2013,2.0,"0.037,252.12,","27.43,","68.16,",47.79,,,,,,,,,,,,,,,,
1580,2013,3.0,"0.038,252.49,","29.88,","68.55,",49.21,,,,,,,,,,,,,,,,
1581,2013,4.0,"0.042,253.30,","34.36,","67.20,",50.78,,,,,,,,,,,,,,,,
1582,2013,5.0,"0.048,255.80,","38.65,","60.72,",49.68,,,,,,,,,,,,,,,,
1583,2013,6.0,"0.058,259.26,","43.59,","53.95,",48.77,,,,,,,,,,,,,,,,
1584,2013,7.0,"0.077,263.94,","51.97,","44.11,",48.04,,,,,,,,,,,,,,,,
1585,2013,8.0,"0.101,268.35,","62.15,","35.69,",48.92,,,,,,,,,,,,,,,,
1586,2013,9.0,"0.122,271.63,","68.51,","32.34,",50.42,,,,,,,,,,,,,,,,
1587,2013,10.0,"0.139,274.31,","70.15,","32.07,",51.11,,,,,,,,,,,,,,,,
1588,2013,11.0,"0.154,276.68,","70.69,","30.30,",50.49,,,,,,,,,,,,,,,,
1589,2013,12.0,"0.170,279.29,","70.94,","31.14,",51.04,,,,,,,,,,,,,,,,
1590,2013,13.0,"0.187,282.26,","72.04,","30.13,",51.09,,,,,,,,,,,,,,,,
1591,2013,14.0,"0.210,285.51,","72.24,","25.68,",48.96,,,,,,,,,,,,,,,,
1592,2013,15.0,"0.242,288.55,","73.57,","22.47,",48.02,,,,,,,,,,,,,,,,
1593,2013,16.0,"0.281,291.71,","75.70,","17.35,",46.52,,,,,,,,,,,,,,,,
1594,2013,17.0,"0.320,294.50,","78.02,","11.94,",44.98,,,,,,,,,,,,,,,,
1595,2013,18.0,"0.357,296.17,","79.26,","13.11,",46.19,,,,,,,,,,,,,,,,
1596,2013,19.0,"0.386,297.18,","77.06,","17.97,",47.52,,,,,,,,,,,,,,,,
1597,2013,20.0,"0.413,297.83,","75.02,","22.17,",48.59,,,,,,,,,,,,,,,,
1598,2013,21.0,"0.435,298.06,","74.30,","27.07,",50.68,,,,,,,,,,,,,,,,
1599,2013,22.0,"0.453,298.08,","74.34,","31.84,",53.09,,,,,,,,,,,,,,,,
1600,2013,23.0,"0.470,298.23,","77.38,","33.52,",55.45,,,,,,,,,,,,,,,,
1601,2013,24.0,"0.482,298.51,","80.43,","33.72,",57.07,,,,,,,,,,,,,,,,
1602,2013,25.0,"0.487,298.76,","81.88,","32.73,",57.31,,,,,,,,,,,,,,,,
1603,2013,26.0,"0.484,298.72,","79.86,","33.25,",56.56,,,,,,,,,,,,,,,,
1604,2013,27.0,"0.476,298.51,","76.56,","36.53,",56.54,,,,,,,,,,,,,,,,
1605,2013,28.0,"0.465,298.26,","74.09,","40.83,",57.46,,,,,,,,,,,,,,,,
1606,2013,29.0,"0.454,298.13,","71.45,","44.50,",57.98,,,,,,,,,,,,,,,,
1607,2013,30.0,"0.441,298.13,","69.11,","46.84,",57.97,,,,,,,,,,,,,,,,
1608,2013,31.0,"0.425,298.32,","65.23,","45.07,",55.15,,,,,,,,,,,,,,,,
1609,2013,32.0,"0.404,298.27,","59.23,","42.35,",50.79,,,,,,,,,,,,,,,,
1610,2013,33.0,"0.377,297.50,","51.26,","43.87,",47.56,,,,,,,,,,,,,,,,
1611,2013,34.0,"0.341,296.03,","39.07,","51.21,",45.14,,,,,,,,,,,,,,,,
1612,2013,35.0,"0.296,293.48,","25.67,","67.43,",46.55,,,,,,,,,,,,,,,,
1613,2013,36.0,"0.253,290.89,","16.56,","80.25,",48.41,,,,,,,,,,,,,,,,
1614,2013,37.0,"0.223,288.93,","14.15,","84.48,",49.32,,,,,,,,,,,,,,,,
1615,2013,38.0,"0.205,287.56,","14.58,","84.45,",49.52,,,,,,,,,,,,,,,,
1616,2013,39.0,"0.193,286.39,","15.22,","80.28,",47.75,,,,,,,,,,,,,,,,
1617,2013,40.0,"0.181,284.93,","16.55,","74.90,",45.72,,,,,,,,,,,,,,,,
1618,2013,41.0,"0.170,283.99,","20.93,","56.14,",38.54,,,,,,,,,,,,,,,,
1619,2013,42.0,"0.162,283.69,","29.27,","28.19,",28.73,,,,,,,,,,,,,,,,
1620,2013,43.0,"0.149,282.21,","35.95,","21.59,",28.77,,,,,,,,,,,,,,,,
1621,2013,44.0,"0.137,280.84,","41.93,","9.97,",25.95,,,,,,,,,,,,,,,,
1622,2013,45.0,"0.131,279.67,","49.95,","4.69,",27.32,,,,,,,,,,,,,,,,
1623,2013,46.0,"0.127,277.52,","60.48,","5.37,",32.92,,,,,,,,,,,,,,,,
1624,2013,47.0,"0.119,275.12,","67.40,","8.83,",38.12,,,,,,,,,,,,,,,,
1625,2013,48.0,"0.108,272.77,","68.26,","14.85,",41.56,,,,,,,,,,,,,,,,
1626,2013,49.0,"0.095,270.75,","63.51,","19.89,",41.7,,,,,,,,,,,,,,,,
1627,2013,50.0,"0.087,269.32,","63.76,","20.24,",42.0,,,,,,,,,,,,,,,,
1628,2013,51.0,"0.079,267.53,","61.45,","21.12,",41.28,,,,,,,,,,,,,,,,
1629,2013,52.0,"0.074,265.81,","59.46,","24.03,",41.74,,,,,,,,,,,,,,,,
1630,2014,1.0,"0.070,264.20,","59.34,","26.13,",42.74,,,,,,,,,,,,,,,,
1631,2014,2.0,"0.067,262.61,","58.73,","30.85,",44.79,,,,,,,,,,,,,,,,
1632,2014,3.0,"0.066,261.66,","57.73,","35.26,",46.49,,,,,,,,,,,,,,,,
1633,2014,4.0,"0.068,261.93,","58.86,","35.85,",47.36,,,,,,,,,,,,,,,,
1634,2014,5.0,"0.073,263.23,","60.34,","34.37,",47.35,,,,,,,,,,,,,,,,
1635,2014,6.0,"0.081,265.70,","61.13,","31.44,",46.28,,,,,,,,,,,,,,,,
1636,2014,7.0,"0.092,268.68,","63.39,","27.47,",45.43,,,,,,,,,,,,,,,,
1637,2014,8.0,"0.111,272.92,","69.19,","19.73,",44.46,,,,,,,,,,,,,,,,
1638,2014,9.0,"0.134,277.21,","76.45,","13.00,",44.73,,,,,,,,,,,,,,,,
1639,2014,10.0,"0.161,281.08,","82.35,","8.25,",45.3,,,,,,,,,,,,,,,,
1640,2014,11.0,"0.186,284.16,","85.79,","3.95,",44.87,,,,,,,,,,,,,,,,
1641,2014,12.0,"0.209,286.55,","87.21,","4.30,",45.75,,,,,,,,,,,,,,,,
1642,2014,13.0,"0.229,288.38,","88.21,","5.58,",46.9,,,,,,,,,,,,,,,,
1643,2014,14.0,"0.251,289.91,","87.94,","5.91,",46.93,,,,,,,,,,,,,,,,
1644,2014,15.0,"0.276,291.19,","86.43,","8.46,",47.45,,,,,,,,,,,,,,,,
1645,2014,16.0,"0.304,292.37,","84.21,","14.52,",49.37,,,,,,,,,,,,,,,,
1646,2014,17.0,"0.337,293.43,","83.61,","21.75,",52.68,,,,,,,,,,,,,,,,
1647,2014,18.0,"0.366,294.24,","82.04,","31.52,",56.78,,,,,,,,,,,,,,,,
1648,2014,19.0,"0.392,294.89,","79.50,","41.26,",60.38,,,,,,,,,,,,,,,,
1649,2014,20.0,"0.414,295.23,","75.76,","48.30,",62.03,,,,,,,,,,,,,,,,
1650,2014,21.0,"0.434,295.46,","74.59,","52.84,",63.71,,,,,,,,,,,,,,,,
1651,2014,22.0,"0.450,295.52,","73.40,","56.28,",64.84,,,,,,,,,,,,,,,,
1652,2014,23.0,"0.472,295.97,","79.56,","54.72,",67.14,,,,,,,,,,,,,,,,
1653,2014,24.0,"0.486,296.33,","83.85,","54.26,",69.05,,,,,,,,,,,,,,,,
1654,2014,25.0,"0.492,296.48,","85.07,","54.97,",70.02,,,,,,,,,,,,,,,,
1655,2014,26.0,"0.491,296.47,","83.50,","55.81,",69.65,,,,,,,,,,,,,,,,
1656,2014,27.0,"0.489,296.95,","83.08,","52.84,",67.96,,,,,,,,,,,,,,,,
1657,2014,28.0,"0.483,297.45,","83.01,","49.57,",66.29,,,,,,,,,,,,,,,,
1658,2014,29.0,"0.474,298.09,","81.48,","44.96,",63.22,,,,,,,,,,,,,,,,
1659,2014,30.0,"0.463,298.83,","79.46,","39.62,",59.54,,,,,,,,,,,,,,,,
1660,2014,31.0,"0.447,299.26,","75.76,","35.28,",55.52,,,,,,,,,,,,,,,,
1661,2014,32.0,"0.428,299.43,","72.04,","30.41,",51.23,,,,,,,,,,,,,,,,
1662,2014,33.0,"0.404,299.09,","65.95,","27.13,",46.54,,,,,,,,,,,,,,,,
1663,2014,34.0,"0.380,298.57,","60.03,","23.24,",41.64,,,,,,,,,,,,,,,,
1664,2014,35.0,"0.360,297.73,","58.35,","19.35,",38.85,,,,,,,,,,,,,,,,
1665,2014,36.0,"0.343,296.58,","59.93,","15.85,",37.89,,,,,,,,,,,,,,,,
1666,2014,37.0,"0.327,295.37,","63.10,","12.19,",37.65,,,,,,,,,,,,,,,,
1667,2014,38.0,"0.308,293.86,","63.67,","11.26,",37.46,,,,,,,,,,,,,,,,
1668,2014,39.0,"0.287,291.53,","62.61,","17.24,",39.93,,,,,,,,,,,,,,,,
1669,2014,40.0,"0.265,289.12,","61.93,","21.72,",41.82,,,,,,,,,,,,,,,,
1670,2014,41.0,"0.243,286.87,","62.57,","19.72,",41.15,,,,,,,,,,,,,,,,
1671,2014,42.0,"0.218,284.36,","62.24,","21.60,",41.92,,,,,,,,,,,,,,,,
1672,2014,43.0,"0.192,282.12,","62.06,","22.80,",42.43,,,,,,,,,,,,,,,,
1673,2014,44.0,"0.167,279.48,","60.25,","19.93,",40.09,,,,,,,,,,,,,,,,
1674,2014,45.0,"0.143,276.70,","57.32,","21.07,",39.19,,,,,,,,,,,,,,,,
